q_dirs,traj,tr,delay,rep,paired_id,vote_bin_switch_rate,vote_switch_chord2_mean,agg_cell_switch_rate,agg_cell_jump_chord2_mean,agg_boundary_proximity_mean,path_event_rate,endpoint_wrap_rate,branch_event_rate,vote_path_coincident_rate,positive_err2_increment_t3,positive_err2_increment_honest,counterfactual_event_cost_mean,positive_counterfactual_event_cost,rmse_t3,rmse_honest,rmse_gap_t3_minus_honest
8,lemniscate,0.25,34,7,q8_lemniscate_tr0.25_d34_rep7,0.4698,0.457875801560394,0.46,0.4567409819219549,0.32194137258230854,0.17,0.0,0.17,0.17,0.5690554169228198,0.6520964259441709,0.02825523076700322,0.6773310861222811,1.3754817536893376,1.6283990588328336,-0.2529173051434961
8,lemniscate,0.35,12,0,q8_lemniscate_tr0.35_d12_rep0,0.4788,0.5517207075989218,0.6,1.1151471862576143,0.4065964928916376,0.11,0.0,0.11,0.09,0.09533777470037483,0.1263280325450072,0.0008711803200695992,0.1706752890481466,0.33492817464640406,0.6091285153840825,-0.27420034073767846
8,lemniscate,0.35,12,1,q8_lemniscate_tr0.35_d12_rep1,0.8682,2.9024158154077155,0.93,3.376568542494924,0.35162455227806794,0.41,0.0,0.41,0.41,0.2020957902870809,0.12789875692946717,0.01134000580612809,0.245590095581015,1.237083790600924,0.5960813185254025,0.6410024720755215
8,lemniscate,0.35,12,2,q8_lemniscate_tr0.35_d12_rep2,0.8662000000000001,2.9123069842322593,0.97,3.428284271247462,0.38356998598256836,0.42,0.0,0.42,0.41,0.24945023235856092,0.1307442041185141,0.014417570244109825,0.3078568248263961,1.2246727553457601,0.5957049019684048,0.6289678533773554
8,lemniscate,0.35,12,3,q8_lemniscate_tr0.35_d12_rep3,0.867,2.8969731747205962,0.93,3.376568542494924,0.3586863341493112,0.41,0.0,0.41,0.41,0.5117512734135811,0.1281707367798852,0.005665845876325796,0.5070463181131213,1.1734334674902556,0.5985343712246682,0.5748990962655873
8,lemniscate,0.35,12,4,q8_lemniscate_tr0.35_d12_rep4,0.5692,0.7815696541445563,0.72,1.482426406871193,0.47767808058876804,0.15,0.0,0.15,0.13,0.11321267820429362,0.13394111441557874,0.0019014259910044423,0.17369407867949863,0.39611012997065836,0.5986183025958284,-0.20250817262517
8,lemniscate,0.35,12,5,q8_lemniscate_tr0.35_d12_rep5,0.8684000000000001,2.9112525686445303,0.93,3.376568542494924,0.36235521524175973,0.41,0.0,0.41,0.41,0.3473729151493981,0.12850833988104945,0.013576838958666019,0.360570215894718,1.2038231326382594,0.5929490676500841,0.6108740649881752
8,lemniscate,0.35,12,6,q8_lemniscate_tr0.35_d12_rep6,0.8672,2.9003672872702917,0.93,3.376568542494924,0.34759994981435804,0.41,0.0,0.41,0.41,0.2603304313850802,0.1313690083221329,0.014545408113719537,0.2901464498452159,1.2396799452673237,0.6006217341058767,0.639058211161447
8,lemniscate,0.35,12,7,q8_lemniscate_tr0.35_d12_rep7,0.597,1.1131440840897846,0.75,1.78,0.4288930517517362,0.18,0.0,0.18,0.17,0.14296636550728528,0.13216121900697794,0.01671334544918213,0.21702612443564048,0.6456236132253449,0.5978433385874548,0.04778027463789014
8,lemniscate,0.35,34,0,q8_lemniscate_tr0.35_d34_rep0,0.5898,0.9708709960243658,0.85,1.9297056274847713,0.5210980788568914,0.17,0.0,0.17,0.17,0.4902174323790755,0.6514117609073362,-0.01301594990175911,0.6981065717453596,1.1507700954607774,1.5943092541270205,-0.44353915866624316
8,lemniscate,0.35,34,1,q8_lemniscate_tr0.35_d34_rep1,0.5962,0.9985008516840993,0.85,1.9521320343559643,0.5170084622884,0.18,0.0,0.18,0.18,0.4911509677401326,0.6246193107023883,0.015061911580869117,0.8002572614056012,1.0573450868910206,1.6027258261200696,-0.5453807392290491
8,lemniscate,0.35,34,2,q8_lemniscate_tr0.35_d34_rep2,0.5458,0.8978616597855207,0.73,1.7321320343559643,0.4901514110811408,0.16,0.0,0.16,0.16,0.5400811001996372,0.6407950457764646,0.009810629452167104,0.7865214081158497,1.174313563903085,1.5914193004059867,-0.4171057365029016
8,lemniscate,0.35,34,3,q8_lemniscate_tr0.35_d34_rep3,0.607,1.0361556856800382,0.94,2.267695526217005,0.5798011434609607,0.11,0.0,0.11,0.11,0.5218717866115206,0.6341954080983708,-0.013284177296845664,0.860639427422982,1.150674866211111,1.6027730067251378,-0.45209814051402675
8,lemniscate,0.35,34,4,q8_lemniscate_tr0.35_d34_rep4,0.6103999999999999,1.0408752816293276,0.88,2.2325483399593904,0.5498417274521573,0.17,0.0,0.17,0.17,0.5047572556265474,0.6417399031027591,-0.011727836906573069,0.7773883111119576,1.0839269421337314,1.5892089518682242,-0.5052820097344928
8,lemniscate,0.35,34,5,q8_lemniscate_tr0.35_d34_rep5,0.6086,1.0364787304178682,0.9,2.173553390593274,0.5431174374552774,0.14,0.0,0.14,0.14,0.5388343256753794,0.6781353445806666,-0.009907487737532538,0.7821271679835702,1.136841235982057,1.6280493627050565,-0.4912081267229995
8,lemniscate,0.35,34,6,q8_lemniscate_tr0.35_d34_rep6,0.6138,1.0880350796039722,0.89,2.2442640687119284,0.5346949741662239,0.14,0.0,0.14,0.13,0.5961029401710003,0.622391309307426,0.0040818948714362036,0.8397181060563106,1.2080116456221206,1.5884562925722086,-0.38044464695008795
8,lemniscate,0.35,34,7,q8_lemniscate_tr0.35_d34_rep7,0.546,0.9169203609782108,0.91,2.1311269837220808,0.5409939338389126,0.08,0.0,0.08,0.08,0.5245134331117282,0.6971285496024305,-0.00995065850141944,0.8120492831040075,1.1296439027659295,1.619243494686184,-0.4895995919202545
8,square,0.25,12,0,q8_square_tr0.25_d12_rep0,0.2664,0.20272255454211965,0.27,0.2005887450304572,0.1875583808072631,0.09,0.0,0.0,0.09,0.09036845247186727,0.17612656122471154,-0.0021983992056838477,0.13054996154178503,0.42637013349309894,0.6833445371903644,-0.25697440369726543
8,square,0.25,12,1,q8_square_tr0.25_d12_rep1,0.26039999999999996,0.17573189078096482,0.27,0.1723044737829953,0.17870456790652903,0.07,0.0,0.0,0.07,0.07523169720757102,0.18541849469842042,-0.002463558606163549,0.17277477054780663,0.41906703150738983,0.6889418577092654,-0.2698748262018756
8,square,0.25,12,2,q8_square_tr0.25_d12_rep2,0.2546,0.175162756567475,0.27,0.1723044737829953,0.1616819611271304,0.07,0.0,0.0,0.07,0.05937453363030727,0.1860837504913429,-0.002419606027037454,0.19624826228846712,0.33062649733312105,0.6905101392494007,-0.3598836419162797
8,square,0.25,12,3,q8_square_tr0.25_d12_rep3,0.261,0.1837201158803557,0.26,0.18058874503045722,0.20398629866358242,0.09,0.0,0.0,0.08,0.08377935081573008,0.17809486065225744,-0.00271599922680304,0.19265919191398168,0.408240420632836,0.7031469336328793,-0.2949065130000433
8,square,0.25,12,4,q8_square_tr0.25_d12_rep4,0.2504,0.17864215049140897,0.24,0.16887301627791915,0.1785292526317331,0.09,0.0,0.0,0.09,0.07523016407351156,0.18399412851560565,-0.0008726444442302434,0.1855614617442575,0.39161553714452374,0.7086152514793348,-0.31699971433481106
8,square,0.25,12,5,q8_square_tr0.25_d12_rep5,0.2488,0.16780539725459426,0.27,0.1723044737829953,0.19107711164302874,0.08,0.0,0.0,0.08,0.0647539098029065,0.18253760904077024,-0.002517437821708953,0.17289884243696055,0.3580096624531641,0.7113483349494006,-0.3533386724962365
8,square,0.25,12,6,q8_square_tr0.25_d12_rep6,0.2554,0.17054021689303336,0.27,0.1723044737829953,0.1825528560624396,0.07,0.0,0.0,0.07,0.06196448288883623,0.18334862924285744,-0.0022849892327392457,0.18215730735899296,0.3392766304121438,0.7102375965983494,-0.3709609661862056
8,square,0.25,12,7,q8_square_tr0.25_d12_rep7,0.255,0.1686088460431349,0.27,0.1723044737829953,0.1728219569446135,0.07,0.0,0.0,0.07,0.06570373013570743,0.16630850026478683,-0.0033737643711735958,0.1469046153890775,0.3601212474536148,0.686415467915906,-0.32629422046229123
8,square,0.25,34,0,q8_square_tr0.25_d34_rep0,0.428,0.3333066673469041,0.42,0.3308831175456859,0.2801530064368217,0.1,0.0,0.0,0.09,0.6297443280997995,0.7922949175777376,0.01046461443587,1.036058427593495,1.2565180847432191,1.4777124192944602,-0.22119433455124105
8,square,0.25,34,1,q8_square_tr0.25_d34_rep1,0.45299999999999996,0.34455721573788134,0.45,0.348456710674493,0.3076066942052264,0.08,0.0,0.0,0.08,0.5972706529622948,0.771019088806755,-0.02377394464576486,0.9541591794925145,1.2278771608082828,1.450093582810672,-0.22221642200238922
8,square,0.25,34,2,q8_square_tr0.25_d34_rep2,0.43,0.3175076774736808,0.42,0.3167409819219549,0.2793369965165921,0.16,0.0,0.0,0.14,0.6615563932203532,0.7746235109150625,-0.027281527774960013,0.9234417441424444,1.325592794997493,1.4506992629182973,-0.12510646792080427
8,square,0.25,34,3,q8_square_tr0.25_d34_rep3,0.43920000000000003,0.33647336289863006,0.43,0.3367409819219549,0.2776526539203109,0.09,0.0,0.0,0.09,0.6117190197580007,0.8016031744506841,-0.018139678296026387,1.019342420168055,1.239805380212088,1.4743590147175225,-0.23455363450543443
8,square,0.25,34,4,q8_square_tr0.25_d34_rep4,0.4486,0.3309488896258128,0.44,0.328456710674493,0.3082931409847573,0.09,0.0,0.0,0.09,0.6044037464919901,0.7505197241673645,-0.04042934479897151,0.9579844092412099,1.2302290762457815,1.4352512368627501,-0.20502216061696865
8,square,0.25,34,5,q8_square_tr0.25_d34_rep5,0.4244,0.32808656633422645,0.41,0.3250252531694168,0.26202679887350694,0.15,0.0,0.0,0.14,0.6197419163066407,0.7892249599045013,-0.0291658731222756,0.9332564572416999,1.2883558219735678,1.447726978885446,-0.1593711569118783
8,square,0.25,34,6,q8_square_tr0.25_d34_rep6,0.41979999999999995,0.3270890049959904,0.41,0.3250252531694168,0.26902763312890055,0.15,0.0,0.0,0.15,0.5886347030747792,0.7716499842020644,-0.029021253695740722,0.8560398399733805,1.2867192657125917,1.4442322798120995,-0.1575130140995078
8,square,0.25,34,7,q8_square_tr0.25_d34_rep7,0.44420000000000004,0.35609001512276706,0.44,0.37088311754568587,0.27088785267755794,0.09,0.0,0.0,0.09,0.6286172549970472,0.7601702505603686,-0.009242638656753932,0.9923991897580703,1.2237615297927757,1.435279317362554,-0.21151778756977824
8,square,0.35,12,0,q8_square_tr0.35_d12_rep0,0.247,0.3443762051009266,0.39,0.7658578643762692,0.25181187615493705,0.07,0.0,0.0,0.07,0.04580633096104995,0.1794058208925996,-0.005445444111460268,0.16749138039900183,0.37553081579617914,0.7095808279221945,-0.3340500121260153
8,square,0.35,12,1,q8_square_tr0.35_d12_rep1,0.18780000000000002,0.23983549801218293,0.24,0.4800000000000001,0.16776117632770185,0.08,0.0,0.0,0.08,0.05270281799497631,0.18578063891407295,-0.0015545317686714703,0.18906214821020892,0.4869222972237075,0.7008872768157378,-0.2139649795920303
8,square,0.35,12,2,q8_square_tr0.35_d12_rep2,0.1686,0.20030412716228443,0.17,0.354142135623731,0.14440432846088075,0.07,0.0,0.0,0.07,0.04175251592786571,0.17654746208099426,-0.0014961281215050903,0.19849527794472974,0.4537585630692615,0.6891422555549626,-0.23538369248570107
8,square,0.35,12,3,q8_square_tr0.35_d12_rep3,0.1862,0.2428580376866245,0.24,0.4800000000000001,0.1826567002175276,0.07,0.0,0.0,0.07,0.042499667007687925,0.17501384386889027,-0.0022882526134988526,0.18550692769992522,0.43614498804217555,0.7187433475695271,-0.2825983595273515
8,square,0.35,12,4,q8_square_tr0.35_d12_rep4,0.184,0.21922473323835043,0.19,0.3658578643762691,0.16124370803678217,0.07,0.0,0.0,0.07,0.055881617032865365,0.17238992703462563,0.0012797781205890002,0.17708139877104895,0.4423309870932585,0.694830781408262,-0.2524997943150035
8,square,0.35,12,5,q8_square_tr0.35_d12_rep5,0.1458,0.17365458889808388,0.15,0.27171572875253813,0.1291869401639072,0.07,0.0,0.0,0.07,0.03877580036626726,0.1625654181483502,-0.0025649985523584318,0.17253941332224199,0.38891558424784967,0.6714726186995478,-0.2825570344516981
8,square,0.35,12,6,q8_square_tr0.35_d12_rep6,0.29600000000000004,0.3903331460055967,0.44,0.8375735931288074,0.29205682991647647,0.07,0.0,0.0,0.07,0.06239161875456475,0.15784908007831555,-0.0046954370127379715,0.1810285360752891,0.36143934049666404,0.6569664421585759,-0.2955271016619119
8,square,0.35,12,7,q8_square_tr0.35_d12_rep7,0.257,0.3276066524792261,0.36,0.6775735931288073,0.23969708854774482,0.07,0.0,0.0,0.07,0.05829032766600883,0.17545961223488385,-0.004960560713152518,0.17652403792668345,0.39103983432621725,0.7065181423843842,-0.3154783080581669
8,square,0.35,34,0,q8_square_tr0.35_d34_rep0,0.5454,0.7765617464406983,0.79,1.7072792206135787,0.4632435683661352,0.13,0.0,0.0,0.12,0.5205574567925922,0.7847854155920211,0.030383199081410614,0.9751300871188433,1.1032672983438223,1.473763736114982,-0.3704964377711597
8,square,0.35,34,1,q8_square_tr0.35_d34_rep1,0.5748,0.9156890767834901,0.83,2.0418376618407357,0.5106393379176735,0.13,0.0,0.0,0.12,0.5274702755287201,0.8052899919187743,-0.0068886893706836564,0.8920631644359026,1.0460155085095688,1.4647781442229348,-0.418762635713366
8,square,0.35,34,2,q8_square_tr0.35_d34_rep2,0.4654,0.6703018618108758,0.64,1.4497056274847713,0.40656460340815764,0.11,0.0,0.0,0.09,0.43415216225032277,0.8133908938948503,-0.027762507334147833,0.9628111190805132,1.0152058542717113,1.4643427120031953,-0.44913685773148404
8,square,0.35,34,3,q8_square_tr0.35_d34_rep3,0.5908,0.9488204476333886,0.92,2.179411254969543,0.560810828798563,0.11,0.0,0.0,0.11,0.4494098967022598,0.8166124243151388,-0.010079036713310287,0.8687493844877738,0.9768598462346786,1.475485846103393,-0.4986259998687145
8,square,0.35,34,4,q8_square_tr0.35_d34_rep4,0.581,0.843519105753579,0.85,1.8555634918610406,0.5120996157230727,0.12,0.0,0.0,0.12,0.4533295368560895,0.7423754578518781,-0.03254194067245306,0.8730230742455111,1.0238745537317946,1.432568051295048,-0.40869349756325346
8,square,0.35,34,5,q8_square_tr0.35_d34_rep5,0.568,0.8664508950116881,0.87,1.9238477631085025,0.5560040055086326,0.09,0.0,0.0,0.09,0.48266689099129506,0.7381263245351761,-0.02743499122619383,0.9536451869750285,1.036121350243124,1.4281730950609246,-0.3920517448178007
8,square,0.35,34,6,q8_square_tr0.35_d34_rep6,0.5868,0.8876460176881602,0.89,1.9921320343559643,0.5499101312962961,0.12,0.0,0.0,0.11,0.5035077292921535,0.7440852637536151,0.00512408265519599,0.7906552118187301,1.0252317291482704,1.4344754547902956,-0.40924372564202516
8,square,0.35,34,7,q8_square_tr0.35_d34_rep7,0.5462,0.7617568691171703,0.76,1.6189949493661167,0.43436673871404624,0.09,0.0,0.0,0.08,0.5734191079609244,0.8083318857643659,0.03242054617974557,0.8677158198859146,1.1380991856038973,1.4941552214613287,-0.3560560358574314
8,zigzag,0.25,12,0,q8_zigzag_tr0.25_d12_rep0,0.4498,0.8357950508889723,0.43,0.8430151519016501,0.240975758691488,0.09,0.23,0.0,0.08,0.661013723458251,0.7034807492855607,-0.005490489562384557,0.9999938588140713,1.174440787979169,1.2591644236184631,-0.08472363563929419
8,zigzag,0.25,12,1,q8_zigzag_tr0.25_d12_rep1,0.5232,0.9040916887556095,0.51,0.9347308806541882,0.27659590907975057,0.12,0.21,0.0,0.11,0.5702261061498783,0.8317530272537803,0.010617431781012085,0.9456073638042096,1.270839545267148,1.3980742085765703,-0.12723466330942235
8,zigzag,0.25,12,2,q8_zigzag_tr0.25_d12_rep2,0.4728,0.8250407219564216,0.46,0.8464466094067262,0.27492293117425437,0.1,0.23,0.0,0.1,0.6478828852411698,0.7835930896362284,0.00447657643711343,0.7565250713948533,1.1543273737650905,1.3406219621501243,-0.18629458838503377
8,zigzag,0.25,12,3,q8_zigzag_tr0.25_d12_rep3,0.4648,0.9248744448129064,0.43,0.9312994231491121,0.2184287256040561,0.11,0.23,0.0,0.11,0.6879953689451201,0.676635431029064,0.02920097067021326,0.9437109512659178,1.252873297849623,1.282003843813032,-0.029130545963408805
8,zigzag,0.25,12,4,q8_zigzag_tr0.25_d12_rep4,0.47659999999999997,0.8280265083940486,0.48,0.8581623381592643,0.26915189936378764,0.11,0.22,0.0,0.09,0.6699257319489121,0.7767243607790615,-0.049241132883970286,1.144004322792967,1.1783297185801433,1.4209353755526861,-0.24260565697254277
8,zigzag,0.25,12,5,q8_zigzag_tr0.25_d12_rep5,0.4404,0.811952410201853,0.42,0.8230151519016501,0.23273584859194052,0.11,0.24,0.0,0.1,0.663950398663284,0.7750641800460114,-0.02202376158378322,1.2192308414276722,1.1664827605389394,1.3380402909897673,-0.1715575304508279
8,zigzag,0.25,12,6,q8_zigzag_tr0.25_d12_rep6,0.4346,0.8242318041257871,0.4,0.8312994231491121,0.20926931805872429,0.08,0.24,0.0,0.08,0.7806555172196741,0.8509225777504867,0.05906292465207028,1.0446501377732431,1.2852672201260793,1.4192816824381616,-0.13401446231208225
8,zigzag,0.25,12,7,q8_zigzag_tr0.25_d12_rep7,0.4632,0.8342171721552034,0.45,0.8464466094067262,0.234677235304185,0.11,0.23,0.0,0.09,0.672618090261897,0.6706712054336335,-0.04099186883871803,0.9393021122065236,1.188919311258495,1.3149606831416119,-0.12604137188311682
8,zigzag,0.25,34,0,q8_zigzag_tr0.25_d34_rep0,0.451,0.32881508011415034,0.44,0.32845671067449295,0.25830794501834237,0.27,0.1,0.0,0.27,0.9358509338325991,0.9635632328177598,0.182436709357859,1.4612267138591464,1.8104162415618048,1.8942593285177753,-0.08384308695597054
8,zigzag,0.25,34,1,q8_zigzag_tr0.25_d34_rep1,0.45439999999999997,0.36481995743767826,0.45,0.3684567106744929,0.2934645277901718,0.24,0.1,0.0,0.23,0.8616582535537892,0.93737953413389,0.1788995800677577,1.442322263094185,1.779108715948975,1.954523718287436,-0.17541500233846108
8,zigzag,0.25,34,2,q8_zigzag_tr0.25_d34_rep2,0.4496,0.33205183335096505,0.44,0.32845671067449295,0.29809071852249225,0.27,0.1,0.0,0.27,0.892406574675822,0.9271625035584853,0.18260643376015248,1.3716230271996206,1.789380003108704,1.8960097148776018,-0.1066297117688979
8,zigzag,0.25,34,3,q8_zigzag_tr0.25_d34_rep3,0.4414,0.37505225175917567,0.43,0.38502525316941677,0.26491470080279667,0.27,0.09,0.0,0.27,0.916074212517764,0.9164666000224713,0.15193068967358736,1.353088404892218,1.7982002401771906,1.931786988772989,-0.13358674859579844
8,zigzag,0.25,34,4,q8_zigzag_tr0.25_d34_rep4,0.4512,0.3326778218139473,0.44,0.32845671067449295,0.32263208784508923,0.24,0.1,0.0,0.23,0.8854501492134895,0.9307762971366594,0.19558526599446938,1.4661627713692493,1.7678821180971185,1.9675021965061665,-0.19962007840904805
8,zigzag,0.25,34,5,q8_zigzag_tr0.25_d34_rep5,0.4468,0.37081305986059704,0.44,0.3767409819219549,0.2921198626535858,0.28,0.09,0.0,0.27,0.9339539472949934,0.9357032813590334,0.17707992075959347,1.4679692890019678,1.7988478597736832,1.9605771834031376,-0.16172932362945436
8,zigzag,0.25,34,6,q8_zigzag_tr0.25_d34_rep6,0.4628,0.37682685501475954,0.46,0.3801724394270311,0.28881855772865495,0.27,0.09,0.0,0.26,0.8714886539174908,0.9480011134729522,0.15913891364545524,1.2723881076040928,1.7709612960349965,1.8964386608720418,-0.1254773648370453
8,zigzag,0.25,34,7,q8_zigzag_tr0.25_d34_rep7,0.44380000000000003,0.3514709242368661,0.43,0.35674098192195486,0.2666825975074145,0.27,0.1,0.0,0.27,0.8929021640746196,0.9200365522207529,0.1725028730047949,1.343936300657837,1.7431992042386466,1.8837977310530973,-0.14059852681445073
8,zigzag,0.35,12,0,q8_zigzag_tr0.35_d12_rep0,0.4996,1.1582444158428173,0.48,1.337573593128807,0.24472605634570185,0.05,0.24,0.0,0.05,0.6544400191648898,0.8661956796743333,-0.053080058928482755,0.9156188377442955,1.2289150871878254,1.4302046175274221,-0.20128953033959673
8,zigzag,0.35,12,1,q8_zigzag_tr0.35_d12_rep1,0.5148,1.225594877578617,0.54,1.477573593128807,0.3053076929869697,0.07,0.25,0.0,0.07,0.6454462777697269,0.7095065714417563,0.01759107461032908,0.8844429263808583,1.2261467295761619,1.2977095123447957,-0.07156278276863381
8,zigzag,0.35,12,2,q8_zigzag_tr0.35_d12_rep2,0.46840000000000004,1.0882978213037693,0.43,1.245857864376269,0.23739436751669185,0.07,0.24,0.0,0.07,0.6856496941379936,0.7622125109432248,-0.07423907183982252,1.0045585750186654,1.269457932810768,1.3855445358391139,-0.11608660302834584
8,zigzag,0.35,12,3,q8_zigzag_tr0.35_d12_rep3,0.40700000000000003,0.8891262484285154,0.39,1.0575735931288073,0.22527447767815129,0.09,0.24,0.0,0.09,0.6605660120640322,0.7042587051838687,0.0644334164670757,0.9597446714860897,1.1479773074818669,1.3605437518154684,-0.2125664443336015
8,zigzag,0.35,12,4,q8_zigzag_tr0.35_d12_rep4,0.40759999999999996,0.9331727563123858,0.39,1.0941421356237309,0.21291353948143749,0.11,0.23,0.0,0.1,0.7586263618068169,0.7268404182569123,0.03856581464360791,1.3694881487144066,1.2942041863434497,1.2684496077279879,0.02575457861546182
8,zigzag,0.35,12,5,q8_zigzag_tr0.35_d12_rep5,0.484,1.0431831026780078,0.58,1.4175735931288072,0.3447951839599373,0.06,0.23,0.0,0.06,0.7403767721033416,0.7893093554327736,0.08585480671897218,0.9860971459030995,1.3425468761759327,1.3822994331940515,-0.03975255701811875
8,zigzag,0.35,12,6,q8_zigzag_tr0.35_d12_rep6,0.5348,1.169435498012183,0.65,1.658994949366117,0.40078204088238856,0.05,0.23,0.0,0.05,0.5921067055414928,0.7483163333437898,0.04985078152033932,1.0238165462807576,1.2277514550788657,1.4272122937250415,-0.1994608386461758
8,zigzag,0.35,12,7,q8_zigzag_tr0.35_d12_rep7,0.4976,1.1621439107794291,0.49,1.3858578643762691,0.28496204598213326,0.06,0.24,0.0,0.06,0.6796442628485962,0.6661329061664786,0.003434881605466524,0.8449009355150551,1.278253310515629,1.3355351952045371,-0.05728188468890805
8,zigzag,0.35,34,0,q8_zigzag_tr0.35_d34_rep0,0.5404,0.8016813423899878,0.73,1.5931370849898476,0.46249224896865615,0.27,0.06,0.0,0.26,0.7816116150982597,0.939766801508865,-0.021370413550988735,0.8922901611097752,1.5477970490676158,1.8945175096263758,-0.34672046055875994
8,zigzag,0.35,34,1,q8_zigzag_tr0.35_d34_rep1,0.5202,0.7397014434026653,0.69,1.5414213562373096,0.43366844122161247,0.27,0.06,0.0,0.26,0.8768941381360593,0.8749328461491258,0.03869375463276679,1.1841197747193084,1.602091361022056,1.8745769365342562,-0.2724855755122002
8,zigzag,0.35,34,2,q8_zigzag_tr0.35_d34_rep2,0.527,0.8117798271998227,0.7,1.6379898987322334,0.4409153230573996,0.25,0.05,0.0,0.23,0.7851406610805826,0.8865684545200078,-0.0015952916897332982,1.094347248735714,1.4997126708480522,1.8749305702850407,-0.3752178994369886
8,zigzag,0.35,34,3,q8_zigzag_tr0.35_d34_rep3,0.531,0.798236681449315,0.71,1.6945584412271573,0.46027912829981615,0.24,0.06,0.0,0.23,0.7583876915566012,0.9123500139689438,-0.027069440950234298,0.8053883516245037,1.4591912140109857,1.9330689856112862,-0.4738777716003004
8,zigzag,0.35,34,4,q8_zigzag_tr0.35_d34_rep4,0.5478000000000001,0.8033534203286298,0.73,1.6131370849898476,0.4662360661241391,0.25,0.05,0.0,0.25,0.740985053146178,0.9613484161592558,-0.019602568846615737,0.8408134690385809,1.5103007760533573,1.8897860215291955,-0.3794852454758382
8,zigzag,0.35,34,5,q8_zigzag_tr0.35_d34_rep5,0.5442,0.848762164848909,0.76,1.7662741699796953,0.49874807494459966,0.26,0.06,0.0,0.24,0.7508034792838847,0.8637481560256204,0.040524059340907845,1.0122250227428398,1.5458121840656607,1.8732851751410757,-0.32747299107541505
8,zigzag,0.35,34,6,q8_zigzag_tr0.35_d34_rep6,0.5538000000000001,0.8637195241617897,0.78,1.8062741699796954,0.48177456742509833,0.25,0.06,0.0,0.24,0.7696033705936742,0.9169810274645352,0.0011520147056773126,1.1575545801732776,1.526906673273857,1.8871707390249979,-0.3602640657511409
8,zigzag,0.35,34,7,q8_zigzag_tr0.35_d34_rep7,0.5058,0.7748322225339977,0.71,1.6379898987322334,0.4766579297601084,0.26,0.06,0.0,0.25,0.7239775123231467,0.8797100463129355,-0.0039297275957276825,0.8329748429823279,1.412431810624145,1.87992387505746,-0.46749206443331515
16,circle,0.25,12,0,q16_circle_tr0.25_d12_rep0,0.386,0.06387966058748544,0.36,0.05914219161836832,0.36896011288930386,0.0,0.0,0.0,0.0,0.02728259595270504,0.023376255089249568,-0.0002321623072805605,0.029909974697405774,0.21081298578570323,0.2587222478078699,-0.047909262022166665
16,circle,0.25,12,1,q16_circle_tr0.25_d12_rep1,0.3868,0.06547491942194307,0.37,0.06500005599463737,0.3535038120715447,0.0,0.0,0.0,0.0,0.026993817360449524,0.023314656414069077,-0.0002709057030946086,0.03272597676972185,0.2062782873698096,0.25987379579720526,-0.05359550842739566
16,circle,0.25,12,2,q16_circle_tr0.25_d12_rep2,0.4042,0.07107143248603423,0.39,0.07671578474717547,0.3790407833591693,0.0,0.0,0.0,0.0,0.026668343741187657,0.020193229251344348,8.56903750190783e-05,0.03289827551305691,0.2056149455180694,0.2553173786781991,-0.049702433160129705
16,circle,0.25,12,3,q16_circle_tr0.25_d12_rep3,0.3934,0.06955758835033912,0.37,0.07367096604762695,0.3665882909297343,0.0,0.0,0.0,0.0,0.030920336382660268,0.021604500342348933,0.0001959585594034764,0.03729053749095216,0.21745075881399667,0.26033783482092965,-0.04288707600693298
16,circle,0.25,12,4,q16_circle_tr0.25_d12_rep4,0.3786,0.06435631309465677,0.36,0.05914219161836832,0.32838031598427675,0.0,0.0,0.0,0.0,0.023438003939835566,0.022635610766469083,0.0002587259557959416,0.02747967654218283,0.2001795846407727,0.25901488526313815,-0.058835300622365444
16,circle,0.25,12,5,q16_circle_tr0.25_d12_rep5,0.4154,0.07353656803443671,0.43,0.08280542214627255,0.37230292004135884,0.0,0.0,0.0,0.0,0.02828121519516306,0.023800603781414107,-0.0012159372025995867,0.03379510905145656,0.21374076769601222,0.2654866454379417,-0.051745877741929486
16,circle,0.25,12,6,q16_circle_tr0.25_d12_rep6,0.3932,0.06740306151162746,0.38,0.07085792037090644,0.35400886210829335,0.0,0.0,0.0,0.0,0.02487689091604828,0.022643769910123866,-0.00012023151326465535,0.027727291052606018,0.19929452355937197,0.26002855003424097,-0.060734026474869
16,circle,0.25,12,7,q16_circle_tr0.25_d12_rep7,0.406,0.0681384066944525,0.41,0.06241878334074486,0.3339388676760612,0.0,0.0,0.0,0.0,0.025818750143773765,0.022208119836436318,-0.0011798873829545183,0.03271611822205155,0.20830638043058308,0.2621963641880498,-0.05388998375746673
16,circle,0.25,34,0,q16_circle_tr0.25_d34_rep0,0.4458,0.07575777109355969,0.43,0.07413451209328299,0.41161776190043176,0.0,0.0,0.0,0.0,0.2195525565383096,0.08919833804432263,-0.004507196294088274,0.2533749624302065,0.7777946876221313,0.651037806421537,0.12675688120059436
16,circle,0.25,34,1,q16_circle_tr0.25_d34_rep1,0.4506,0.07804929139098946,0.44,0.07999237646955201,0.3996664355210807,0.0,0.0,0.0,0.0,0.20988376883043075,0.3924152128306844,-0.03164132041158752,0.46446162486875264,0.7707209676769471,1.0951344471240478,-0.32441347944710075
