frame,time,vote_frame_index,N,m_t_state_induced,m_t_same_state,J_frame_state_induced,J_frame_same_state,aggregate_jump_state_x,aggregate_jump_state_y,aggregate_jump_state_norm,aggregate_jump_same_state_x,aggregate_jump_same_state_y,aggregate_jump_same_state_norm,agg_norm_z0,agg_norm_zT3_cf,agg_norm_zT3_actual,min_abs_margin_z0,min_abs_margin_zT3_cf,min_abs_margin_zT3_actual,mean_abs_margin_z0,mean_abs_margin_zT3_cf,mean_abs_margin_zT3_actual,no_switch_state_induced,no_switch_same_state,coupling_convention
1458,24.3,81,50,1,15,1,1,0.005857864376269049,-0.01414213562373095,0.01530733729460359,-0.6,0.0,0.6,0.9942427197734528,1.0,0.4,1.7429773811670373,4.197873757967244,4.197873757967244,5.980500824622835,17.680775320350502,19.28352373583137,False,False,aligned_deterministic_seeds_not_common_randomness
1476,24.6,82,50,50,15,1,1,0.2928932188134522,-0.707106781186547,0.765366864730179,-0.6,0.0,0.6,0.9999999999999992,1.0,0.4,3.1425568183236408,11.152014623550372,11.152014623550372,8.759934747817216,20.5547867092936,21.05352222502638,False,False,aligned_deterministic_seeds_not_common_randomness
1494,24.9,83,50,49,15,1,1,0.28703535443718314,-0.692964645562816,0.7500595274355754,-0.6,0.0,0.6,0.9999999999999992,0.9942427197734528,0.3943957695944969,12.19589033762864,3.5965373436408186,3.5965373436408186,15.201774695610005,12.012424632641263,15.408764573769401,False,False,aligned_deterministic_seeds_not_common_randomness
1512,25.2,84,50,7,15,1,1,0.029289321881345243,-0.07071067811865477,0.07653668647301796,-0.5121320343559641,-0.21213203435596434,0.554327719506772,0.9942427197734521,0.9685767662847369,0.47027237223575963,12.630209416793406,0.22549987360343948,0.22549987360343948,15.751582018461354,5.197459648919321,9.654569097300406,False,False,aligned_deterministic_seeds_not_common_randomness
1530,25.5,85,50,15,15,1,1,-0.08786796564403573,0.21213203435596434,0.22961005941905394,-0.4242640687119287,-0.4242640687119287,0.6000000000000002,0.9364746916486044,0.9999999999999992,0.40000000000000013,0.07094200357471436,8.49833635974798,6.797050321885791,2.7893303673310963,19.392254613628715,15.213951725770267,False,False,aligned_deterministic_seeds_not_common_randomness
1548,25.8,86,50,49,15,1,1,-0.28703535443718314,0.692964645562816,0.7500595274355754,-0.4242640687119287,-0.4242640687119287,0.6000000000000002,0.9942427197734528,0.9999999999999992,0.40000000000000013,4.862847466516598,6.704982483817389,7.273612104619588,10.367528393357984,10.521971804461952,14.386210015137516,False,False,aligned_deterministic_seeds_not_common_randomness
1566,26.099999999999998,87,50,50,15,1,1,-0.30703535443718316,0.712964645562816,0.7762662524526482,-0.4242640687119287,-0.4242640687119287,0.6000000000000002,1.0,0.9942427197734521,0.3943957695944971,8.628950803528824,4.379004839326683,4.379004839326683,12.281713439065253,13.58840179484362,16.11060985781045,False,False,aligned_deterministic_seeds_not_common_randomness
1584,26.4,88,50,6,15,1,1,-0.035147186257614295,0.08485281374238571,0.09184402376762155,-0.4242640687119287,-0.4242640687119287,0.6000000000000002,0.9685767662847369,0.9999999999999992,0.40000000000000013,0.6877517161565265,5.286467212241519,5.312799222443999,4.825076219728867,8.308317083753984,12.053774326605355,False,False,aligned_deterministic_seeds_not_common_randomness
1602,26.7,89,50,45,15,1,1,-0.6081118318204305,0.2518881681795689,0.6582155036679539,-0.21213203435596434,-0.5121320343559641,0.554327719506772,0.9942427197734521,0.9685767662847372,0.47027237223575985,3.4862940366548685,0.23219322256335317,0.23219322256335317,8.357186035809207,3.857835580003769,9.562093837158345,False,False,aligned_deterministic_seeds_not_common_randomness
1620,27.0,90,50,1,15,1,1,-0.01414213562373095,0.005857864376269049,0.01530733729460359,0.0,-0.6,0.6,0.9942427197734528,1.0,0.4,5.995612957499532,6.312000940542362,6.312000940542362,16.58581612380138,18.354323809462077,14.569791740202104,False,False,aligned_deterministic_seeds_not_common_randomness
1638,27.3,91,50,2,15,1,1,0.0,0.0,0.0,0.0,-0.6,0.6,0.9942427197734528,0.9942427197734528,0.3943957695944969,5.373844096340889,1.1998155484234871,1.1998155484234871,13.719758616664814,18.320423476008713,19.557019550546944,False,False,aligned_deterministic_seeds_not_common_randomness
1656,27.599999999999998,92,50,1,15,1,1,0.01414213562373095,-0.005857864376269049,0.01530733729460359,0.0,-0.6,0.6,1.0,0.9942427197734528,0.3943957695944969,0.5599088169973925,6.131398417328342,6.131398417328342,6.3551873130931495,17.259013413357504,18.322308028727168,False,False,aligned_deterministic_seeds_not_common_randomness
1674,27.9,93,50,1,15,1,1,0.01414213562373095,0.005857864376269049,0.01530733729460359,0.0,-0.6,0.6,0.9942427197734528,1.0,0.4,5.339494240311922,12.721429862147517,12.721429862147517,8.207528528596743,18.2235090807607,18.640095200163994,False,False,aligned_deterministic_seeds_not_common_randomness
1692,28.2,94,50,0,15,0,1,0.0,0.0,0.0,0.0,-0.6,0.6,1.0,1.0,0.4,5.970112328951444,2.43804490827074,2.43804490827074,8.73614645804684,17.582687928795213,19.19470955351684,True,False,aligned_deterministic_seeds_not_common_randomness
1710,28.5,95,50,11,15,1,1,-0.12727922061357858,-0.052720779386421446,0.13776603565143233,0.0282842712474619,-0.588284271247462,0.5889638221462821,0.9942427197734528,0.951984332843611,0.37081774606284257,1.9710965357049588,0.0009269864897873958,0.0009269864897873958,5.3290873591550545,3.2883839076722325,9.372993236401513,False,False,aligned_deterministic_seeds_not_common_randomness
1728,28.8,96,50,0,15,0,1,0.0,0.0,0.0,0.21213203435596434,-0.5121320343559641,0.554327719506772,0.9999999999999992,0.9999999999999992,0.5319916840530966,0.08073174352909973,8.663357372504663,4.7357239203904555,4.13431563066348,16.27888133070681,12.465339640524602,True,False,aligned_deterministic_seeds_not_common_randomness
1746,29.099999999999998,97,50,0,15,0,1,0.0,0.0,0.0,0.5121320343559641,-0.21213203435596434,0.554327719506772,0.9999999999999992,0.9999999999999992,0.5319916840530966,10.097707085265313,5.944345756743758,1.0000993157018456,17.51486427123187,10.02792692127364,7.705248131477524,True,False,aligned_deterministic_seeds_not_common_randomness
1764,29.4,98,50,2,15,1,1,0.011715728752538098,0.0282842712474619,0.03061467458920718,0.21213203435596434,-0.5121320343559641,0.554327719506772,0.9886889302480966,0.9999999999999992,0.5319916840530966,2.975506008794923,0.23941580155144493,0.6725833101415333,18.134699929943782,3.884823727664676,3.3756383986410103,False,False,aligned_deterministic_seeds_not_common_randomness
1782,29.7,99,50,2,15,1,1,-0.011715728752538098,-0.0282842712474619,0.03061467458920718,0.5121320343559641,-0.21213203435596434,0.554327719506772,0.9999999999999992,0.9886889302480965,0.5104125318766936,11.040988308229373,0.29893760103098543,0.35437873946258946,20.70430953571746,3.035554814588753,2.5764627775882616,False,False,aligned_deterministic_seeds_not_common_randomness
1800,30.0,100,50,49,15,1,1,-0.3011774900609141,-0.6988225099390851,0.7609604332138136,0.5121320343559641,-0.21213203435596434,0.554327719506772,0.9942427197734521,0.9942427197734528,0.5210889921348973,0.032242912539516055,3.347285639655553,1.3878614280155261,20.414567151997108,8.229945547055392,6.020284486759738,False,False,aligned_deterministic_seeds_not_common_randomness
1818,30.3,101,50,49,15,1,1,-0.28703535443718314,-0.692964645562816,0.7500595274355754,0.6,0.0,0.6,0.9999999999999992,0.9942427197734528,0.3943957695944969,5.555624939364691,4.47085975193383,0.16916049922627963,17.043107765673597,17.022368522942273,11.574220695848183,False,False,aligned_deterministic_seeds_not_common_randomness
1836,30.599999999999998,102,50,49,15,1,1,-0.28117749006091414,-0.707106781186547,0.7609604332138136,0.6,0.0,0.6,0.9942427197734521,0.9942427197734528,0.3943957695944969,1.5057297009262243,8.185149159890614,8.185149159890614,5.111590210395712,18.894320105792428,19.23119415583942,False,False,aligned_deterministic_seeds_not_common_randomness
1854,30.9,103,50,2,15,1,1,0.0,0.0,0.0,0.6,0.0,0.6,0.9942427197734528,0.9942427197734528,0.3943957695944969,5.145101143202908,3.410610110891895,3.410610110891895,12.6997806425499,11.588819390335345,14.380379363791214,False,False,aligned_deterministic_seeds_not_common_randomness
1872,31.2,104,50,2,15,1,1,0.0,0.0565685424949238,0.0565685424949238,0.6,0.0,0.6,0.9886889302480972,0.9886889302480972,0.3893130813345122,0.3653995184477594,4.926586725802451,4.926586725802451,11.816190364587014,8.37506044086702,11.990234519823018,False,False,aligned_deterministic_seeds_not_common_randomness
1890,31.5,105,50,38,15,1,1,-0.22259884629822368,0.5374011537017759,0.5816788171949361,0.6,0.0,0.6,0.9450674863610808,1.0,0.4,0.028916786290977825,7.940649766804512,8.038197073625213,3.1515448357887497,11.002692704782564,13.428698988098652,False,False,aligned_deterministic_seeds_not_common_randomness
1908,31.8,106,50,48,15,1,1,-0.28117749006091414,0.6788225099390851,0.7347521901409718,0.6,0.0,0.6,0.9886889302480966,1.0,0.4,3.02125490855596,17.102963818357836,17.102963818357836,5.887141230247373,20.385204540966757,20.9625603517776,False,False,aligned_deterministic_seeds_not_common_randomness
1926,32.1,107,50,48,15,1,1,-0.28117749006091414,0.6788225099390851,0.7347521901409718,0.6,0.0,0.6,0.9886889302480966,1.0,0.4,2.0163273339206853,1.2636051872875953,1.464515199560509,5.743309356341954,5.144411206396313,10.620017972239934,False,False,aligned_deterministic_seeds_not_common_randomness
1944,32.4,108,50,50,15,1,1,0.28946176130837603,-0.6705382386916233,0.7303489856277009,0.5121320343559641,0.21213203435596434,0.554327719506772,0.9886889302480972,0.9882842712474612,0.5212685993773044,2.116036352065805,0.9772630257564288,0.9772630257564288,7.883185795951713,15.29833379414762,16.942887873907992,False,False,aligned_deterministic_seeds_not_common_randomness
1962,32.7,109,50,50,15,1,1,0.2928932188134522,-0.707106781186547,0.765366864730179,0.21213203435596434,0.5121320343559641,0.554327719506772,1.0,0.9999999999999992,0.5319916840530966,12.130450598293692,2.3820830551118206,1.5135959524236853,20.180418176099828,6.844351573694426,5.716268968071106,False,False,aligned_deterministic_seeds_not_common_randomness
1980,33.0,110,50,50,15,1,1,0.9858578643762691,-0.9941421356237309,1.400083681275891,0.3,0.3,0.4242640687119285,1.0,0.9942427197734528,0.7506983569144371,13.566980800961517,0.355321969175975,0.355321969175975,18.36699261815912,5.181345535746163,3.6783423487934614,False,False,aligned_deterministic_seeds_not_common_randomness
1998,33.3,111,50,49,15,1,1,0.7163961030678924,-0.34360389693210713,0.7945357225938884,0.0,0.6,0.6,0.9782055602942863,0.9942427197734528,0.3943957695944969,0.14771665790684096,3.852637141588332,0.11742080808096489,8.1174532727411,7.38470478835125,5.427607589175348,False,False,aligned_deterministic_seeds_not_common_randomness
2016,33.6,112,50,49,15,1,1,0.692964645562816,-0.28703535443718314,0.7500595274355754,0.0,0.6,0.6,0.9999999999999992,0.9942427197734528,0.3943957695944969,0.005211895373236075,6.777019163939883,6.777019163939883,5.953131149781134,9.400494244083415,12.703943948873793,False,False,aligned_deterministic_seeds_not_common_randomness
2034,33.9,113,50,49,15,1,1,-0.692964645562816,0.28703535443718314,0.7500595274355754,0.21213203435596434,0.5121320343559641,0.554327719506772,1.0,0.9942427197734521,0.5210889921348968,4.49600990695447,2.2916286527108127,2.2916286527108127,16.22514636317471,13.411815561774645,15.080441099925693,False,False,aligned_deterministic_seeds_not_common_randomness
2052,34.2,114,50,50,15,1,1,-0.7212489168102779,0.28703535443718314,0.7762662524526482,0.4242640687119287,0.4242640687119287,0.6000000000000002,0.9942427197734528,0.9999999999999992,0.40000000000000013,2.7838515327837285,7.854043428189357,0.1691604992262512,16.73808525007507,17.496520239763235,12.479407827546142,False,False,aligned_deterministic_seeds_not_common_randomness
2070,34.5,115,50,50,15,1,1,-0.7212489168102779,0.2753196256846451,0.7720109431135884,0.4242640687119287,0.4242640687119287,0.6000000000000002,0.9886889302480972,0.9942427197734521,0.3943957695944971,2.3304610310699445,5.83825689531227,5.83825689531227,11.590469645525836,19.933547005998545,20.713307272377577,False,False,aligned_deterministic_seeds_not_common_randomness
2088,34.8,116,50,1,15,1,1,-0.01414213562373095,-0.005857864376269049,0.01530733729460359,0.21213203435596434,0.5121320343559641,0.554327719506772,0.9942427197734528,1.0,0.5319916840530973,5.3408071489195095,0.5251726292005401,0.5251726292005401,16.152041041436043,11.559093783317199,13.794035049020977,False,False,aligned_deterministic_seeds_not_common_randomness
2106,35.1,117,50,6,15,1,1,0.0565685424949238,0.023431457505076195,0.06122934917841436,-0.25455844122715715,0.494558441227157,0.5562266190942639,0.9942427197734528,0.9732827033362805,0.510412531876694,1.581276474490437,0.056591080909356606,0.07744584556650125,19.671121305893116,4.535637791549829,4.274627223023511,False,False,aligned_deterministic_seeds_not_common_randomness
2124,35.4,118,50,49,15,1,1,0.692964645562816,0.28703535443718314,0.7500595274355754,-0.21213203435596434,0.5121320343559641,0.554327719506772,0.9942427197734528,0.9999999999999992,0.5319916840530966,7.357906388551669,3.7452709707648637,1.3878614280155546,20.120725491744924,10.793918212892255,7.749782259163513,False,False,aligned_deterministic_seeds_not_common_randomness
2142,35.7,119,50,50,15,1,1,0.707106781186547,0.2928932188134522,0.765366864730179,-0.5121320343559641,0.21213203435596434,0.554327719506772,1.0,0.9999999999999992,0.5319916840530966,11.085214680214676,11.026358749376072,1.0000993157018456,14.15358318905699,16.27974831023244,11.577237473764864,False,False,aligned_deterministic_seeds_not_common_randomness
2160,36.0,120,50,38,15,1,1,0.5374011537017759,0.22259884629822368,0.5816788171949361,-0.21213203435596434,0.5121320343559641,0.554327719506772,0.9450674863610813,0.9999999999999992,0.5319916840530966,0.0619610347674211,1.7690278996712436,1.0000993157018456,2.7838409397474333,20.547613511311564,14.518222502336908,False,False,aligned_deterministic_seeds_not_common_randomness
2178,36.3,121,50,1,15,1,1,-0.01414213562373095,-0.005857864376269049,0.01530733729460359,-0.5121320343559641,0.21213203435596434,0.554327719506772,0.9999999999999992,0.9942427197734521,0.532478861293256,7.019912471310363,4.744199280007024,1.0000993157018456,15.957841237072047,11.071574498827976,8.218535525289177,False,False,aligned_deterministic_seeds_not_common_randomness
2196,36.6,122,50,0,15,0,1,0.0,0.0,0.0,-0.21213203435596434,0.5121320343559641,0.554327719506772,0.9999999999999992,0.9999999999999992,0.5319916840530966,2.4593676613837943,3.876188705171387,2.6471750417026385,9.098027055464952,7.374823535168371,6.171668353220445,True,False,aligned_deterministic_seeds_not_common_randomness
2214,36.9,123,50,42,15,1,1,-0.4688730162779193,-0.6511269837220806,0.8023766287252941,-0.4414213562373095,0.24142135623730954,0.5031273049535749,0.94840869212762,0.9319600438841366,0.5658336378110639,0.0028373067986535716,0.1131496305055748,0.1131496305055748,2.6523282180196954,1.6004894925409838,1.470188362980699,False,False,aligned_deterministic_seeds_not_common_randomness
2232,37.2,124,50,50,15,1,1,-0.30703535443718316,-0.712964645562816,0.7762662524526482,-0.21213203435596434,0.5121320343559641,0.554327719506772,1.0,0.9942427197734521,0.5210889921348968,4.093626935430393,5.2663291589125265,5.2663291589125265,6.851523665516691,8.269373555015719,11.710279553501223,False,False,aligned_deterministic_seeds_not_common_randomness
2250,37.5,125,50,50,15,1,1,-0.30703535443718316,-0.712964645562816,0.7762662524526482,-0.4242640687119287,0.4242640687119287,0.6000000000000002,1.0,0.9942427197734521,0.3943957695944971,4.853654063382464,2.977109308115132,0.1691604992262512,7.758081564734937,16.163877384485378,11.138862225001859,False,False,aligned_deterministic_seeds_not_common_randomness
2268,37.8,126,50,4,15,1,1,-0.023431457505076195,-0.0565685424949238,0.06122934917841436,-0.4242640687119287,0.4242640687119287,0.6000000000000002,0.9732827033362801,0.9942427197734521,0.3943957695944971,0.1621770014376125,2.0072776274412263,2.0072776274412263,4.418581493515383,6.206819857950678,10.927906914837301,False,False,aligned_deterministic_seeds_not_common_randomness
2286,38.1,127,50,50,15,1,1,0.3011774900609141,0.6988225099390851,0.7609604332138136,-0.5121320343559641,0.21213203435596434,0.554327719506772,0.9942427197734521,0.9942427197734528,0.5210889921348973,3.382770808628493,1.3891273283464898,1.3891273283464898,17.805313188239623,6.018930672408906,10.382767045617594,False,False,aligned_deterministic_seeds_not_common_randomness
2304,38.4,128,50,49,15,1,1,0.28703535443718314,0.692964645562816,0.7500595274355754,-0.6,0.0,0.6,0.9942427197734521,1.0,0.4,3.7739050813376593,3.3147377507893907,0.16916049922627963,14.524956083482062,16.1882833255742,11.647522063771248,False,False,aligned_deterministic_seeds_not_common_randomness
2322,38.7,129,50,3,15,1,1,0.005857864376269049,0.042426406871192854,0.042828898830704974,-0.6,0.0,0.6,0.9886889302480972,0.9942427197734528,0.3943957695944969,0.0841718012459296,2.9372544771341325,2.9372544771341325,10.588053614632868,6.0847905756531215,11.174658464224798,False,False,aligned_deterministic_seeds_not_common_randomness
2340,39.0,130,50,17,15,1,1,0.09958369439657382,-0.24041630560342625,0.2602247340082611,-0.6,0.0,0.6,0.9319600438841369,1.0,0.4,0.09318299349570225,4.078282961223522,4.078282961223522,3.2179813620922455,10.84021593408584,13.592182331236597,False,False,aligned_deterministic_seeds_not_common_randomness
2358,39.3,131,50,49,15,1,1,0.2753196256846451,-0.6646803743153542,0.7194448528463683,-0.6,0.0,0.6,0.9942427197734521,0.9886889302480972,0.3893130813345122,1.0643176877293854,0.27942182398527393,0.697955182862728,18.428234057660198,3.8602112096923302,9.679059000438706,False,False,aligned_deterministic_seeds_not_common_randomness
2376,39.6,132,50,2,15,1,1,0.011715728752538098,-0.0282842712474619,0.03061467458920718,-0.5121320343559641,-0.21213203435596434,0.554327719506772,0.9999999999999992,0.9886889302480966,0.5104125318766936,0.8775884020671469,3.6647740378340643,3.6647740378340643,15.990604912586296,9.684035710706729,12.067207285549227,False,False,aligned_deterministic_seeds_not_common_randomness
2394,39.9,133,50,0,15,0,1,0.0,0.0,0.0,-0.4242640687119287,-0.4242640687119287,0.6000000000000002,0.9942427197734521,0.9942427197734521,0.3943957695944971,10.33715542088612,0.12288504646920728,0.12288504646920728,13.622108101417156,16.950559093323164,12.316878178554726,True,False,aligned_deterministic_seeds_not_common_randomness
2412,40.2,134,50,1,15,1,1,0.01414213562373095,-0.005857864376269049,0.01530733729460359,-0.4242640687119287,-0.4242640687119287,0.6000000000000002,0.9942427197734521,0.9999999999999992,0.40000000000000013,3.8574064971342352,5.808510232315939,5.808510232315939,17.363837292658957,11.70976656777108,14.224183176730444,False,False,aligned_deterministic_seeds_not_common_randomness
2430,40.5,135,50,2,15,1,1,-0.0282842712474619,0.011715728752538098,0.03061467458920718,-0.4242640687119287,-0.4242640687119287,0.6000000000000002,0.9999999999999992,0.9886889302480966,0.3893130813345125,18.213541175780108,2.7974416480114144,2.7974416480114144,20.538519529265315,19.464136939083033,20.176139060032167,False,False,aligned_deterministic_seeds_not_common_randomness
2448,40.8,136,50,1,15,1,1,-0.01414213562373095,0.005857864376269049,0.01530733729460359,-0.4242640687119287,-0.4242640687119287,0.6000000000000002,0.9999999999999992,0.9942427197734521,0.3943957695944971,4.414351392195698,2.8539906821865486,2.8539906821865486,18.91528195646399,17.460660754730167,17.623351109185343,False,False,aligned_deterministic_seeds_not_common_randomness
2466,41.1,137,50,2,15,1,1,-0.0282842712474619,0.011715728752538098,0.03061467458920718,-0.4242640687119287,-0.4242640687119287,0.6000000000000002,0.9999999999999992,0.9886889302480966,0.3893130813345125,3.035602370877541,5.788352554322557,5.788352554322557,10.364385483854376,9.49786301014402,12.693001511253264,False,False,aligned_deterministic_seeds_not_common_randomness
2484,41.4,138,50,4,15,1,1,0.0,0.0,0.0,-0.21213203435596434,-0.5121320343559641,0.554327719506772,0.9732827033362805,0.9732827033362805,0.47988995875640994,0.25120730492659504,0.03265461913406398,0.03265461913406398,4.274327018222303,4.596982610185089,8.784458347397264,False,False,aligned_deterministic_seeds_not_common_randomness
2502,41.7,139,50,0,15,0,1,0.0,0.0,0.0,0.0,-0.6,0.6,1.0,1.0,0.4,7.095884775336515,2.0918568326833338,2.0918568326833338,19.892017269988465,19.8430648493342,15.20541379457085,True,False,aligned_deterministic_seeds_not_common_randomness
2520,42.0,140,50,2,15,1,1,0.0,0.0,0.0,0.0,-0.6,0.6,0.9942427197734528,0.9942427197734528,0.3943957695944969,0.8002089950745699,8.322700341467737,8.322700341467737,8.566515645097136,13.582713413360434,16.278535147306936,False,False,aligned_deterministic_seeds_not_common_randomness
2538,42.3,141,50,2,15,1,1,0.0,-0.011715728752538098,0.011715728752538098,0.0,-0.6,0.6,1.0,0.9882842712474619,0.38828427124746184,2.745186804968739,2.859169793811901,2.859169793811901,5.60624394284172,18.732770318655458,19.061067459438554,False,False,aligned_deterministic_seeds_not_common_randomness
2556,42.6,142,50,14,15,1,1,0.19798989873223338,0.0820101012677667,0.21430272212445037,0.0,-0.6,0.6,0.939098213273998,1.0,0.4,0.018980912199850763,11.026479122490429,11.026479122490429,2.005223268044929,14.396986925147955,16.972084940542867,False,False,aligned_deterministic_seeds_not_common_randomness
2574,42.9,143,50,45,15,1,1,0.6363961030678923,0.263603896932107,0.6888301782571611,0.0565685424949238,-0.5765685424949238,0.579336934947808,0.9999999999999992,0.9732827033362805,0.3943957695944969,4.651548458627843,0.0286902052586413,0.13687591201147598,8.602872387349493,3.446026801462551,9.693472079301571,False,False,aligned_deterministic_seeds_not_common_randomness
2592,43.2,144,50,1,15,1,1,0.005857864376269049,0.01414213562373095,0.01530733729460359,0.21213203435596434,-0.5121320343559641,0.554327719506772,0.9942427197734521,0.9999999999999992,0.5319916840530966,0.5969408024838572,7.086720901540787,7.086720901540787,19.486469597368572,14.476998017954479,16.159352004017002,False,False,aligned_deterministic_seeds_not_common_randomness
2610,43.5,145,50,0,15,0,1,0.0,0.0,0.0,0.5121320343559641,-0.21213203435596434,0.554327719506772,0.9999999999999992,0.9999999999999992,0.5319916840530966,2.775866150652689,7.287313359273469,1.0000993157018456,18.399914033041295,11.383701462820898,8.508628649954028,True,False,aligned_deterministic_seeds_not_common_randomness
2628,43.8,146,50,10,15,1,1,-0.0585786437626905,-0.14142135623730956,0.15307337294603596,0.2238477631085024,-0.4838477631085023,0.5331195728106234,0.9999999999999992,0.9519843328436103,0.5479830788305362,14.036450979220433,0.054253817867333964,0.054253817867333964,20.873527262066986,2.6862565590015026,2.4189255766024833,False,False,aligned_deterministic_seeds_not_common_randomness
2646,44.1,147,50,2,15,1,1,-0.025857864376269052,-0.034142135623730946,0.042828898830704974,0.5121320343559641,-0.21213203435596434,0.554327719506772,0.9942427197734521,0.9886889302480966,0.5104125318766936,7.3018391455098595,0.1855827284280167,0.5181862533783601,20.764888119383738,3.1282275839198026,6.601073800905292,False,False,aligned_deterministic_seeds_not_common_randomness
2664,44.4,148,50,49,15,1,1,-0.28703535443718314,-0.692964645562816,0.7500595274355754,0.5121320343559641,-0.21213203435596434,0.554327719506772,0.9999999999999992,0.9942427197734528,0.5210889921348973,4.45164415682126,0.6359449702017628,0.6359449702017628,15.285674677413926,3.4917473012686533,3.0265297110279126,False,False,aligned_deterministic_seeds_not_common_randomness
2682,44.7,149,50,38,15,1,1,-0.22259884629822368,-0.5374011537017759,0.5816788171949361,0.6,0.0,0.6,0.9450674863610806,1.0,0.4,0.009018488094369559,1.3334434976024738,0.16916049922627963,2.265777604356357,4.832151323994333,3.552729188182369,False,False,aligned_deterministic_seeds_not_common_randomness
2700,45.0,150,50,1,15,1,1,0.005857864376269049,0.01414213562373095,0.01530733729460359,0.6,0.0,0.6,1.0,0.9942427197734528,0.3943957695944969,9.238728954164259,1.3407729851167858,1.3407729851167858,16.375186181290733,10.908631839451454,14.462597468339915,False,False,aligned_deterministic_seeds_not_common_randomness
2718,45.3,151,50,49,15,1,1,0.28703535443718314,0.692964645562816,0.7500595274355754,0.5121320343559641,-0.21213203435596434,0.554327719506772,1.0,0.9942427197734521,0.5210889921348968,6.140357938274121,0.7803247074014621,0.7803247074014621,9.810520703966553,8.599563193094589,12.134425657506027,False,False,aligned_deterministic_seeds_not_common_randomness
2736,45.6,152,50,48,15,1,1,0.0585786437626905,1.216223663640861,1.2176335481190859,0.4242640687119287,-0.4242640687119287,0.6000000000000002,0.9450674863610808,0.9886889302480966,0.3893130813345125,0.015898572428227453,4.297688592741622,0.16916049922622278,2.826371108752689,14.012261195365054,9.660106374544453,False,False,aligned_deterministic_seeds_not_common_randomness
2754,45.9,153,50,49,15,1,1,-0.09372583002030478,1.1596551211459372,1.1634365179127708,0.4535533905932738,-0.35355339059327384,0.5750744978858433,0.9942427197734521,0.9319600438841363,0.3708177460628427,3.3644349186831732,0.01284698058228173,0.04184328761922984,6.379902008485917,2.3684579643947887,7.337596147397494,False,False,aligned_deterministic_seeds_not_common_randomness
2772,46.2,154,50,50,15,1,1,-0.2928932188134522,0.707106781186547,0.765366864730179,0.6,0.0,0.6,0.9999999999999992,1.0,0.4,3.316807472681319,4.313214003178416,4.313214003178416,7.046975033916365,9.63853096269265,8.782968594557154,False,False,aligned_deterministic_seeds_not_common_randomness
2790,46.5,155,50,48,15,1,1,0.28117749006091414,-0.6788225099390851,0.7347521901409718,0.5121320343559641,0.21213203435596434,0.554327719506772,0.9886889302480972,0.9999999999999992,0.5319916840530966,0.2410813703201029,4.547984270013785,4.547984270013785,5.167634015107816,15.226281515156797,17.225108377635788,False,False,aligned_deterministic_seeds_not_common_randomness
2808,46.8,156,50,50,15,1,1,0.3211774900609142,-0.7188225099390851,0.7873123782317631,0.21213203435596434,0.5121320343559641,0.554327719506772,1.0,0.9886889302480966,0.5104125318766936,12.29733548485865,1.8622969698749046,1.0000993157018456,18.1558072945182,14.130886011340625,10.465808815415887,False,False,aligned_deterministic_seeds_not_common_randomness
2826,47.1,157,50,49,15,1,1,0.28703535443718314,-0.692964645562816,0.7500595274355754,0.4242640687119287,0.4242640687119287,0.6000000000000002,0.9942427197734528,0.9999999999999992,0.40000000000000013,10.531691077264298,7.497909306094016,1.3878614280155546,14.578876173186792,10.706110111176228,8.120158433734026,False,False,aligned_deterministic_seeds_not_common_randomness
2844,47.4,158,50,0,15,0,1,0.0,0.0,0.0,0.4242640687119287,0.4242640687119287,0.6000000000000002,0.9942427197734521,0.9942427197734521,0.3943957695944971,0.4020295163817309,2.04428480903249,2.04428480903249,12.620752734785139,17.92902566937567,18.900797958366102,True,False,aligned_deterministic_seeds_not_common_randomness
2862,47.7,159,50,23,15,1,1,-0.325269119345812,0.13473088065418806,0.35206875777588265,0.4242640687119287,0.4242640687119287,0.6000000000000002,0.9243866338786363,0.9999999999999992,0.40000000000000013,0.0004611305832895596,11.756041327393973,12.156998979934627,3.2077307610709322,14.758232410911557,16.737811601217555,False,False,aligned_deterministic_seeds_not_common_randomness
2880,48.0,160,50,50,15,1,1,-0.707106781186547,0.2928932188134522,0.765366864730179,0.4242640687119287,0.4242640687119287,0.6000000000000002,1.0,0.9999999999999992,0.40000000000000013,6.376742534156051,3.44915264127539,3.44915264127539,18.890691037650235,12.801854837023198,15.631503458079182,False,False,aligned_deterministic_seeds_not_common_randomness
2898,48.3,161,50,50,15,1,1,-0.7212489168102779,0.28703535443718314,0.7762662524526482,0.4242640687119287,0.4242640687119287,0.6000000000000002,0.9942427197734528,0.9999999999999992,0.40000000000000013,4.380987594535753,2.550461513844539,2.550461513844539,16.67223077468383,6.322260266296271,11.43686572087305,False,False,aligned_deterministic_seeds_not_common_randomness
2916,48.6,162,50,1,15,1,1,-0.0282842712474619,0.0,0.0282842712474619,0.21213203435596434,0.5121320343559641,0.554327719506772,0.9942427197734528,0.9942427197734528,0.5210889921348973,2.8273601349076785,1.041928149521567,1.041928149521567,16.139833035729254,6.197832816247517,11.0376119469397,False,False,aligned_deterministic_seeds_not_common_randomness
