paired_id,base_condition_id,mode,q_dirs,q_coarseness,traj,tr,delay,rep,vote_round,frame,err2_pre_vote,vote_bin_switch_rate,vote_switch_chord2_mean,agg_cell_switch,agg_cell_jump_chord2,agg_norm,path_event,endpoint_wrap,branch_event,vote_event,vote_path_coincident,vote_only_event,path_only_event,quiet_event,err2_pre_next_vote,err2_increment_next_vote,positive_err2_increment_next_vote,event_class,err2_increment_next_vote_honest,positive_err2_increment_next_vote_honest,counterfactual_event_cost_sscrn,positive_counterfactual_event_cost_sscrn
sscrn_circle_tr0.25_d12_rep0_q4,sscrn_circle_tr0.25_d12_rep0,T3,4,0.25,circle,0.25,12,0,37,666,0.21763720524822702,0.0,0.0,0.0,0.0,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7839621499012233,0.5663249446529962,0.5663249446529962,quiet,-0.07169299287788827,0.0,0.6380179375308845,0.6380179375308845
sscrn_circle_tr0.25_d12_rep0_q4,sscrn_circle_tr0.25_d12_rep0,T3,4,0.25,circle,0.25,12,0,38,684,0.7839621499012233,0.0,0.0,0.0,0.0,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.1398445421565893,0.355882392255366,0.355882392255366,quiet,0.06983004157626597,0.06983004157626597,0.2860523506791,0.2860523506791
sscrn_circle_tr0.25_d12_rep0_q4,sscrn_circle_tr0.25_d12_rep0,T3,4,0.25,circle,0.25,12,0,39,702,1.1398445421565893,0.02,0.04000000000000001,0.0,0.0,0.5003998401278722,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.9095163214618612,-0.23032822069472803,0.0,vote_only,-0.026917973968382976,0.0,-0.20341024672634506,0.0
sscrn_circle_tr0.25_d12_rep0_q4,sscrn_circle_tr0.25_d12_rep0,T3,4,0.25,circle,0.25,12,0,40,720,0.9095163214618612,0.02,0.04000000000000001,0.0,0.0,0.52,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.3984219700297751,-0.5110943514320861,0.0,vote_only,-0.05240481129783699,0.0,-0.4586895401342492,0.0
sscrn_circle_tr0.25_d12_rep0_q4,sscrn_circle_tr0.25_d12_rep0,T3,4,0.25,circle,0.25,12,0,41,738,0.3984219700297751,0.0,0.0,0.0,0.0,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.010235954315387626,-0.38818601571438743,0.0,quiet,0.2804290005653272,0.2804290005653272,-0.6686150162797146,0.0
sscrn_circle_tr0.25_d12_rep0_q4,sscrn_circle_tr0.25_d12_rep0,T3,4,0.25,circle,0.25,12,0,42,756,0.010235954315387626,0.0,0.0,0.0,0.0,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3792095935271273,0.36897363921173965,0.36897363921173965,quiet,1.155731560880711,1.155731560880711,-0.7867579216689714,0.0
sscrn_circle_tr0.25_d12_rep0_q4,sscrn_circle_tr0.25_d12_rep0,T3,4,0.25,circle,0.25,12,0,43,774,0.3792095935271273,0.0,0.0,0.0,0.0,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.205010585792066,1.8258009922649387,1.8258009922649387,quiet,-1.1846625258517693,0.0,3.0104635181167083,3.0104635181167083
sscrn_circle_tr0.25_d12_rep0_q4,sscrn_circle_tr0.25_d12_rep0,T3,4,0.25,circle,0.25,12,0,44,792,2.205010585792066,0.76,1.5199999999999998,1.0,1.9999999999999998,0.796994353806851,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.3788776659490454,-1.8261329198430207,0.0,vote_only,0.14482094984150345,0.14482094984150345,-1.9709538696845241,0.0
sscrn_circle_tr0.25_d12_rep0_q4,sscrn_circle_tr0.25_d12_rep0,T3,4,0.25,circle,0.25,12,0,45,810,0.3788776659490454,0.24,0.48,0.0,0.0,0.52,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.2465641401801443,-0.13231352576890107,0.0,vote_only,1.9234230167156363,1.9234230167156363,-2.0557365424845373,0.0
sscrn_circle_tr0.25_d12_rep0_q4,sscrn_circle_tr0.25_d12_rep0,T3,4,0.25,circle,0.25,12,0,46,828,0.2465641401801443,0.0,0.0,0.0,0.0,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0554821372893746,1.8089179971092302,1.8089179971092302,quiet,-1.7634501240382863,0.0,3.5723681211475165,3.5723681211475165
sscrn_circle_tr0.25_d12_rep0_q4,sscrn_circle_tr0.25_d12_rep0,T3,4,0.25,circle,0.25,12,0,47,846,2.0554821372893746,0.76,1.5199999999999998,1.0,1.9999999999999998,0.796994353806851,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.2310795743903056,-1.824402562899069,0.0,vote_only,-0.29349301651386134,0.0,-1.5309095463852076,0.0
