q_dirs,traj,tr,delay,rep,paired_id,base_condition_id,vote_bin_switch_rate,vote_switch_chord2_mean,agg_cell_switch_rate,agg_cell_jump_chord2_mean,path_event_rate,endpoint_wrap_rate,branch_event_rate,vote_path_coincident_rate,positive_err2_increment_t3,counterfactual_event_cost_sscrn,positive_counterfactual_event_cost_sscrn,rmse_t3,rmse_honest,rmse_gap_t3_minus_honest
8,lemniscate,0.25,34,7,sscrn_lemniscate_tr0.25_d34_rep7_q8,sscrn_lemniscate_tr0.25_d34_rep7,0.431,0.3353468693722595,0.43,0.3367409819219549,0.1,0.0,0.1,0.09,0.3751480726667389,-0.010027444712167691,0.609880652318166,1.199869429883831,1.5944082088069793,-0.39453877892314826
8,lemniscate,0.35,12,0,sscrn_lemniscate_tr0.35_d12_rep0_q8,sscrn_lemniscate_tr0.35_d12_rep0,0.7245999999999999,1.995206652479226,0.83,2.5765685424949236,0.29,0.0,0.29,0.29,0.20146015197743855,0.01355241084869952,0.23551011608913563,0.9687428655328422,0.596564960119993,0.3721779054128491
8,lemniscate,0.35,12,1,sscrn_lemniscate_tr0.35_d12_rep1_q8,sscrn_lemniscate_tr0.35_d12_rep1,0.5034000000000001,0.5921525835122086,0.63,1.0761522368914977,0.12,0.0,0.12,0.1,0.11609611155344186,-5.676196194636635e-05,0.1785765346548828,0.40971314794577895,0.5951428736615396,-0.18542972571576066
8,lemniscate,0.35,12,2,sscrn_lemniscate_tr0.35_d12_rep2_q8,sscrn_lemniscate_tr0.35_d12_rep2,0.867,2.9106383550821575,0.93,3.376568542494924,0.41,0.0,0.41,0.41,0.3371540569822815,0.016874877199075256,0.3526300986611615,1.217218019329721,0.5975782110004124,0.6196398083293087
8,lemniscate,0.35,12,3,sscrn_lemniscate_tr0.35_d12_rep3_q8,sscrn_lemniscate_tr0.35_d12_rep3,0.7117999999999999,1.9641904186632997,0.8,2.5697056274847716,0.28,0.0,0.28,0.26,0.2034146855077923,0.015102161645222913,0.2436419124494092,0.9564413445001833,0.5932851245905464,0.36315621990963687
8,lemniscate,0.35,12,4,sscrn_lemniscate_tr0.35_d12_rep4_q8,sscrn_lemniscate_tr0.35_d12_rep4,0.5552,0.7613720928063202,0.78,1.5882842712474619,0.12,0.0,0.12,0.12,0.11778554302594987,-0.0006823188514576787,0.1843986059338725,0.3933519919033057,0.5925288245428835,-0.19917683263957775
8,lemniscate,0.35,12,5,sscrn_lemniscate_tr0.35_d12_rep5_q8,sscrn_lemniscate_tr0.35_d12_rep5,0.8114,2.4727408803990993,0.94,3.048284271247462,0.37,0.0,0.37,0.37,0.3511080286444922,0.009197252296389853,0.36225959708526495,1.0869700171207086,0.5958697028061734,0.49110031431453527
8,lemniscate,0.35,12,6,sscrn_lemniscate_tr0.35_d12_rep6_q8,sscrn_lemniscate_tr0.35_d12_rep6,0.8812000000000001,2.945319769259645,0.96,3.42,0.41,0.0,0.41,0.41,0.29412863501859143,0.01343135723150604,0.3583009803796734,1.2409802477115386,0.6120665943258149,0.6289136533857237
8,lemniscate,0.35,12,7,sscrn_lemniscate_tr0.35_d12_rep7_q8,sscrn_lemniscate_tr0.35_d12_rep7,0.7098,1.9627581243418024,0.77,2.428284271247462,0.29,0.0,0.29,0.29,0.29827475619324656,0.009471462591091166,0.34340405834014015,0.9550070548120883,0.5954810773724027,0.3595259774396855
8,lemniscate,0.35,34,0,sscrn_lemniscate_tr0.35_d34_rep0_q8,sscrn_lemniscate_tr0.35_d34_rep0,0.5336,0.8877238097667515,0.86,2.022842712474619,0.12,0.0,0.12,0.12,0.5367266188817604,-0.004968787310244239,0.847726605856547,1.1692980915729807,1.5983865325184408,-0.42908844094546006
8,lemniscate,0.35,34,1,sscrn_lemniscate_tr0.35_d34_rep1_q8,sscrn_lemniscate_tr0.35_d34_rep1,0.6178,1.0665286870902795,0.94,2.3466904755831215,0.09,0.0,0.09,0.09,0.539985909887642,-0.03544782400496532,0.7703011818248789,1.1127442682740007,1.5976957225635706,-0.48495145428956987
8,lemniscate,0.35,34,2,sscrn_lemniscate_tr0.35_d34_rep2_q8,sscrn_lemniscate_tr0.35_d34_rep2,0.547,0.8887684707074242,0.8,1.8462741699796954,0.12,0.0,0.12,0.1,0.4758571582131372,-0.005066655623623842,0.73006024877842,1.0964108500883645,1.6050980942630646,-0.5086872441747001
8,lemniscate,0.35,34,3,sscrn_lemniscate_tr0.35_d34_rep3_q8,sscrn_lemniscate_tr0.35_d34_rep3,0.6098,1.0621646035106729,0.83,1.9979898987322335,0.16,0.0,0.16,0.15,0.5496770302333901,0.0018102786289891947,0.924229711643593,1.1902066173418044,1.6202196566219285,-0.430013039280124
8,lemniscate,0.35,34,4,sscrn_lemniscate_tr0.35_d34_rep4_q8,sscrn_lemniscate_tr0.35_d34_rep4,0.5624,0.9611101879229444,0.75,1.7414213562373095,0.19,0.0,0.19,0.19,0.5620543755381617,-0.01869181407001651,0.809419420946902,1.2627374996045448,1.6033333980869284,-0.3405958984823836
8,lemniscate,0.35,34,5,sscrn_lemniscate_tr0.35_d34_rep5_q8,sscrn_lemniscate_tr0.35_d34_rep5,0.6126,1.0275635933838962,0.89,2.165269119345812,0.16,0.0,0.16,0.16,0.5465963216352606,-0.009191947065278419,0.723298329200505,1.1864558456049237,1.5743672066680445,-0.38791136106312085
8,lemniscate,0.35,34,6,sscrn_lemniscate_tr0.35_d34_rep6_q8,sscrn_lemniscate_tr0.35_d34_rep6,0.6224000000000001,1.0253244014853176,0.9,2.165269119345812,0.17,0.0,0.17,0.17,0.5779258641149092,-0.010590208427639271,0.8248254754146515,1.1854154596623876,1.587917745083394,-0.4025022854210063
8,lemniscate,0.35,34,7,sscrn_lemniscate_tr0.35_d34_rep7_q8,sscrn_lemniscate_tr0.35_d34_rep7,0.631,1.0606159887180713,0.91,2.300832611206852,0.17,0.0,0.17,0.17,0.5224594639162989,-0.017040744605714756,0.7443087771056964,1.0947901067824204,1.5896823609122748,-0.4948922541298544
8,square,0.25,12,0,sscrn_square_tr0.25_d12_rep0_q8,sscrn_square_tr0.25_d12_rep0,0.2396,0.15704215049140896,0.25,0.16058874503045723,0.07,0.0,0.0,0.07,0.060083546971618,-0.003167684508955851,0.1820652178803807,0.3356849232470835,0.6933460012165515,-0.35766107796946806
8,square,0.25,12,1,sscrn_square_tr0.25_d12_rep1_q8,sscrn_square_tr0.25_d12_rep1,0.2662,0.1986455992799496,0.27,0.2005887450304572,0.08,0.0,0.0,0.08,0.07726169724868405,-0.0024973055033233023,0.12793821638566813,0.37710170324071607,0.704094273997479,-0.32699257075676297
8,square,0.25,12,2,sscrn_square_tr0.25_d12_rep2_q8,sscrn_square_tr0.25_d12_rep2,0.253,0.17281128470489882,0.27,0.1723044737829953,0.07,0.0,0.0,0.07,0.06172332100521159,-0.0026222029881177076,0.21046022768622688,0.338385197979045,0.6969622843560659,-0.3585770863770209
8,square,0.25,12,3,sscrn_square_tr0.25_d12_rep3_q8,sscrn_square_tr0.25_d12_rep3,0.2144,0.1830096828595561,0.21,0.1937258300203048,0.08,0.0,0.0,0.08,0.06786731577429884,-0.0015100041372985123,0.17568344043429115,0.434355430622046,0.7135371639309169,-0.2791817333088709
8,square,0.25,12,4,sscrn_square_tr0.25_d12_rep4_q8,sscrn_square_tr0.25_d12_rep4,0.2616,0.1747377782312694,0.27,0.1723044737829953,0.07,0.0,0.0,0.07,0.06900053581283663,-0.003450494641421479,0.17099766095160696,0.3837465408856565,0.695713876915445,-0.31196733602978843
8,square,0.25,12,5,sscrn_square_tr0.25_d12_rep5_q8,sscrn_square_tr0.25_d12_rep5,0.24919999999999998,0.15220051993106637,0.26,0.15230447378299533,0.07,0.0,0.0,0.07,0.05799843895771528,-0.005444671893648827,0.18445684420983358,0.3288759853550545,0.6691492132876079,-0.3402732279325534
8,square,0.25,12,6,sscrn_square_tr0.25_d12_rep6_q8,sscrn_square_tr0.25_d12_rep6,0.2518,0.16956275656747496,0.27,0.1723044737829953,0.07,0.0,0.0,0.07,0.060588054710801274,-0.0014335623608944476,0.16786120175423183,0.34082799319815477,0.6852946078674544,-0.3444666146692997
8,square,0.25,12,7,sscrn_square_tr0.25_d12_rep7_q8,sscrn_square_tr0.25_d12_rep7,0.255,0.18331666709181507,0.26,0.18058874503045722,0.08,0.0,0.0,0.08,0.07310909534976527,-8.212123502192905e-06,0.20059306250138623,0.38658834946431614,0.6963872210702317,-0.3097988716059155
8,square,0.25,34,0,sscrn_square_tr0.25_d34_rep0_q8,sscrn_square_tr0.25_d34_rep0,0.4118,0.3342821074189091,0.4,0.3333095244168787,0.15,0.0,0.0,0.15,0.5987643531139805,0.0022127105374115026,1.0586484938732628,1.2749447447859763,1.4912398099494248,-0.21629506516344854
8,square,0.25,34,1,sscrn_square_tr0.25_d34_rep1_q8,sscrn_square_tr0.25_d34_rep1,0.4534,0.34281163132560977,0.45,0.348456710674493,0.09,0.0,0.0,0.08,0.5992862193382231,-0.020843446847148155,0.9589775905423611,1.2155909549501924,1.4685256482959161,-0.2529346933457237
8,square,0.25,34,2,sscrn_square_tr0.25_d34_rep2_q8,sscrn_square_tr0.25_d34_rep2,0.4168,0.32929144365775437,0.4,0.3333095244168787,0.13,0.0,0.0,0.11,0.6363777341898328,-0.03250788655884482,0.8661722861471658,1.2962492968942951,1.44944785420599,-0.15319855731169496
8,square,0.25,34,3,sscrn_square_tr0.25_d34_rep3_q8,sscrn_square_tr0.25_d34_rep3,0.4144,0.3326938823195183,0.4,0.3333095244168787,0.15,0.0,0.0,0.15,0.6021059701900084,-0.02797277717823311,1.0520550189984441,1.2808077631304295,1.434101363479023,-0.1532936003485934
8,square,0.25,34,4,sscrn_square_tr0.25_d34_rep4_q8,sscrn_square_tr0.25_d34_rep4,0.4254,0.33206646532154876,0.42,0.3308831175456859,0.14,0.0,0.0,0.14,0.6417456822192624,-0.00924270945528643,0.9662778307018502,1.2829193807364274,1.4763229752227576,-0.19340359448633015
8,square,0.25,34,5,sscrn_square_tr0.25_d34_rep5_q8,sscrn_square_tr0.25_d34_rep5,0.42200000000000004,0.33556596025816043,0.41,0.33916738879314773,0.09,0.0,0.0,0.09,0.6536454186428391,-0.0012275054423910297,0.906508354281617,1.2787151505807055,1.458755564758735,-0.1800404141780294
8,square,0.25,34,6,sscrn_square_tr0.25_d34_rep6_q8,sscrn_square_tr0.25_d34_rep6,0.4236,0.3287493080340234,0.42,0.3308831175456859,0.14,0.0,0.0,0.13,0.6387154098762439,-0.030637869291977995,0.9301165524267552,1.2847031173369672,1.4513049704921959,-0.16660185315522869
8,square,0.25,34,7,sscrn_square_tr0.25_d34_rep7_q8,sscrn_square_tr0.25_d34_rep7,0.426,0.32987235277185334,0.42,0.3308831175456859,0.15,0.0,0.0,0.14,0.633783255307084,-0.025620967822231427,0.9286060600846787,1.2812191797491734,1.4437055819455433,-0.1624864021963699
8,square,0.35,12,0,sscrn_square_tr0.35_d12_rep0_q8,sscrn_square_tr0.35_d12_rep0,0.2414,0.3433585427500129,0.38,0.7600000000000001,0.09,0.0,0.0,0.09,0.08338362964893153,-0.0004483705995399798,0.20647659202905838,0.4486669470990184,0.7091988266111444,-0.26053187951212603
8,square,0.35,12,1,sscrn_square_tr0.35_d12_rep1_q8,sscrn_square_tr0.35_d12_rep1,0.185,0.24130656582404839,0.24,0.4800000000000001,0.08,0.0,0.0,0.08,0.045478229554877035,-0.0034916973506561744,0.17520814908134416,0.419211347612465,0.6783326081880593,-0.2591212605755943
8,square,0.35,12,2,sscrn_square_tr0.35_d12_rep2_q8,sscrn_square_tr0.35_d12_rep2,0.24239999999999998,0.36204626278601537,0.38,0.788284271247462,0.08,0.0,0.0,0.08,0.06567850284456989,0.0023746754926658974,0.18531077489486253,0.46744575130066507,0.675337788491609,-0.2078920371909439
8,square,0.35,12,3,sscrn_square_tr0.35_d12_rep3_q8,sscrn_square_tr0.35_d12_rep3,0.2498,0.34290513728906113,0.37,0.7400000000000001,0.07,0.0,0.0,0.07,0.05682542283132401,0.000863256027938803,0.17745954932629576,0.4018805807009952,0.6892441323770926,-0.2873635516760974
8,square,0.35,12,4,sscrn_square_tr0.35_d12_rep4_q8,sscrn_square_tr0.35_d12_rep4,0.1916,0.24291001461258901,0.26,0.49171572875253816,0.07,0.0,0.0,0.07,0.043171093037644756,-0.0016145468787835931,0.18263344179980256,0.3843253203680243,0.6977497249335826,-0.31342440456555826
8,square,0.35,12,5,sscrn_square_tr0.35_d12_rep5_q8,sscrn_square_tr0.35_d12_rep5,0.1918,0.26593743161055855,0.27,0.554142135623731,0.07,0.0,0.0,0.07,0.060792352854344554,-0.002984356969995353,0.20490398126841924,0.4589639456989906,0.6922459424390084,-0.23328199674001776
8,square,0.35,12,6,sscrn_square_tr0.35_d12_rep6_q8,sscrn_square_tr0.35_d12_rep6,0.2336,0.3373751949741499,0.35,0.728284271247462,0.07,0.0,0.0,0.07,0.05505258794095379,-0.002932902758308242,0.17525214535806521,0.39273903339070054,0.6743660770291449,-0.2816270436384443
8,square,0.35,12,7,sscrn_square_tr0.35_d12_rep7_q8,sscrn_square_tr0.35_d12_rep7,0.2882,0.4098056423524495,0.46,0.9058578643762693,0.07,0.0,0.0,0.07,0.07450288681943545,0.00044140296676002205,0.17237264329916113,0.38359263157706047,0.6401722198784647,-0.25657958830140426
8,square,0.35,34,0,sscrn_square_tr0.35_d34_rep0_q8,sscrn_square_tr0.35_d34_rep0,0.57,0.8660425688996196,0.85,1.9404163056034265,0.12,0.0,0.0,0.11,0.4330024532603127,-0.022968784398058825,0.8805537469792446,0.9674978338284327,1.4420078718421916,-0.4745100380137589
8,square,0.35,34,1,sscrn_square_tr0.35_d34_rep1_q8,sscrn_square_tr0.35_d34_rep1,0.57,0.8283073308529698,0.78,1.7721320343559643,0.07,0.0,0.0,0.07,0.5555028770672793,-0.037278988161492124,0.8933515950547213,1.0954800201733528,1.43949567811872,-0.34401565794536726
8,square,0.35,34,2,sscrn_square_tr0.35_d34_rep2_q8,sscrn_square_tr0.35_d34_rep2,0.552,0.8188945458255842,0.82,1.7955634918610406,0.13,0.0,0.0,0.12,0.4735418360408635,-0.02913736560760558,0.7929153904936346,1.0188304334017182,1.4410079831228104,-0.4221775497210922
8,square,0.35,34,3,sscrn_square_tr0.35_d34_rep3_q8,sscrn_square_tr0.35_d34_rep3,0.5898,0.8978886583752795,0.88,2.0004163056034265,0.1,0.0,0.0,0.1,0.47221287515718546,0.011485141079087978,1.010954157801429,0.9854180114827179,1.470230105004405,-0.4848120935216872
8,square,0.35,34,4,sscrn_square_tr0.35_d34_rep4_q8,sscrn_square_tr0.35_d34_rep4,0.5342,0.7767891634386679,0.74,1.6638477631085025,0.15,0.0,0.0,0.12,0.5640478646026739,-0.014190543251456845,0.8388797516628315,1.1491675370753682,1.4654127583255063,-0.3162452212501381
8,square,0.35,34,5,sscrn_square_tr0.35_d34_rep5_q8,sscrn_square_tr0.35_d34_rep5,0.5754,0.8688058156628048,0.88,1.9014213562373095,0.09,0.0,0.0,0.09,0.5734057349763619,-0.006735838092919548,0.89392884152474,1.1441157958847485,1.436729531342048,-0.2926137354572995
8,square,0.35,34,6,sscrn_square_tr0.35_d34_rep6_q8,sscrn_square_tr0.35_d34_rep6,0.5682,0.8900439974346068,0.82,1.979411254969543,0.1,0.0,0.0,0.1,0.5369190651922542,0.013665243400943107,0.9073883566938846,1.0747138457934013,1.4918375028419664,-0.417123657048565
8,square,0.35,34,7,sscrn_square_tr0.35_d34_rep7_q8,sscrn_square_tr0.35_d34_rep7,0.5682,0.8631739397495182,0.84,1.9062741699796952,0.12,0.0,0.0,0.11,0.4701352811032221,-0.030092612259874644,0.832545698829225,1.020789365277058,1.4364544935889063,-0.4156651283118482
8,zigzag,0.25,12,0,sscrn_zigzag_tr0.25_d12_rep0_q8,sscrn_zigzag_tr0.25_d12_rep0,0.4572,0.8220965660791374,0.44,0.8347308806541882,0.11,0.23,0.0,0.11,0.6822740579758426,1.7626638020181125e-05,0.3065393499360923,1.2091477697375046,1.3283258914595752,-0.11917812172207065
8,zigzag,0.25,12,1,sscrn_zigzag_tr0.25_d12_rep1_q8,sscrn_zigzag_tr0.25_d12_rep1,0.45399999999999996,0.810702453529442,0.43,0.8147308806541882,0.09,0.24,0.0,0.09,0.6584976135956555,0.02867529666754546,1.0407455211631191,1.1691963774458138,1.3346982062519912,-0.16550182880617736
8,zigzag,0.25,12,2,sscrn_zigzag_tr0.25_d12_rep2_q8,sscrn_zigzag_tr0.25_d12_rep2,0.4324,0.8070519051384647,0.4,0.8112994231491121,0.09,0.24,0.0,0.09,0.7158871428782506,0.020924236437515013,1.4777397887382375,1.240247287718515,1.4065237632679553,-0.16627647554944036
8,zigzag,0.25,12,3,sscrn_zigzag_tr0.25_d12_rep3_q8,sscrn_zigzag_tr0.25_d12_rep3,0.4572,0.8149318907809647,0.44,0.8264466094067262,0.1,0.24,0.0,0.09,0.7196501961475436,-0.05010422090543805,0.8454026832043152,1.2391451884917666,1.3790130927758013,-0.13986790428403473
8,zigzag,0.25,12,4,sscrn_zigzag_tr0.25_d12_rep4_q8,sscrn_zigzag_tr0.25_d12_rep4,0.4336,0.8078519051384648,0.4,0.8112994231491121,0.09,0.24,0.0,0.09,0.7123890940196286,0.033762289651508924,1.3252147964941738,1.2307465891964107,1.3856264394802242,-0.15487985028381357
8,zigzag,0.25,12,5,sscrn_zigzag_tr0.25_d12_rep5_q8,sscrn_zigzag_tr0.25_d12_rep5,0.4446,0.8285097695147339,0.42,0.8430151519016501,0.09,0.24,0.0,0.08,0.7618028007276562,0.0582474586973123,0.8591872389651141,1.2654479345935588,1.2589544252260334,0.006493509367525352
8,zigzag,0.25,12,6,sscrn_zigzag_tr0.25_d12_rep6_q8,sscrn_zigzag_tr0.25_d12_rep6,0.4768,0.9238872298402923,0.45,0.9430151519016501,0.09,0.23,0.0,0.09,0.6788118708460588,0.041841308605624926,1.1538989613260624,1.2315302834216677,1.3376540859571049,-0.10612380253543718
8,zigzag,0.25,12,7,sscrn_zigzag_tr0.25_d12_rep7_q8,sscrn_zigzag_tr0.25_d12_rep7,0.43979999999999997,0.8129180956268024,0.42,0.8230151519016501,0.1,0.24,0.0,0.1,0.7033251580697699,-0.04073722362310308,0.9604116832960468,1.226968063355931,1.3815352117505197,-0.15456714839458874
8,zigzag,0.25,34,0,sscrn_zigzag_tr0.25_d34_rep0_q8,sscrn_zigzag_tr0.25_d34_rep0,0.42979999999999996,0.32276453172317315,0.42,0.3167409819219549,0.27,0.1,0.0,0.26,0.9311810415986111,0.18062778782346714,1.4408995615200104,1.7916651098197511,1.8999862218148413,-0.1083211119950902
8,zigzag,0.25,34,1,sscrn_zigzag_tr0.25_d34_rep1_q8,sscrn_zigzag_tr0.25_d34_rep1,0.4362,0.3127915303129321,0.42,0.3167409819219549,0.25,0.11,0.0,0.23,0.879037848276442,0.06461890499680065,1.433952565831713,1.739709334119376,1.8969156226018509,-0.15720628848247498
8,zigzag,0.25,34,2,sscrn_zigzag_tr0.25_d34_rep2_q8,sscrn_zigzag_tr0.25_d34_rep2,0.451,0.3616768116871707,0.45,0.3684567106744929,0.26,0.1,0.0,0.25,0.8510233199004399,0.16862440969937817,1.426115728108315,1.7811911390842303,1.9380885715720009,-0.15689743248777055
8,zigzag,0.25,34,3,sscrn_zigzag_tr0.25_d34_rep3_q8,sscrn_zigzag_tr0.25_d34_rep3,0.45659999999999995,0.38142584488798287,0.45,0.38845671067449294,0.27,0.08,0.0,0.27,0.7335061398415429,0.03137021083544482,1.1885014747264704,1.6746284608780289,1.9744070779529628,-0.2997786170749339
8,zigzag,0.25,34,4,sscrn_zigzag_tr0.25_d34_rep4_q8,sscrn_zigzag_tr0.25_d34_rep4,0.4462,0.3288116313256097,0.44,0.32845671067449295,0.26,0.1,0.0,0.25,0.9235477631706749,0.18343182872377667,1.455205287212639,1.7999986852135827,1.9667241039471084,-0.16672541873352564
8,zigzag,0.25,34,5,sscrn_zigzag_tr0.25_d34_rep5_q8,sscrn_zigzag_tr0.25_d34_rep5,0.4606,0.3801807655390996,0.46,0.3801724394270311,0.26,0.09,0.0,0.25,0.8608066545337102,0.1529949402414259,1.2560278988526636,1.7761753437338894,1.8915807311578872,-0.11540538742399775
8,zigzag,0.25,34,6,sscrn_zigzag_tr0.25_d34_rep6_q8,sscrn_zigzag_tr0.25_d34_rep6,0.4362,0.3328047337485285,0.43,0.3367409819219549,0.26,0.1,0.0,0.25,0.897972963928648,0.17935270780311102,1.3572084400262743,1.762591375190023,1.9271519688133387,-0.16456059362331565
8,zigzag,0.25,34,7,sscrn_zigzag_tr0.25_d34_rep7_q8,sscrn_zigzag_tr0.25_d34_rep7,0.455,0.336632742465064,0.45,0.3401724394270311,0.27,0.09,0.0,0.27,0.7909818995163166,0.10979005933209775,1.308997147421634,1.7207138429115223,1.9477824942203392,-0.22706865130881693
8,zigzag,0.35,12,0,sscrn_zigzag_tr0.35_d12_rep0_q8,sscrn_zigzag_tr0.35_d12_rep0,0.431,0.93860909114099,0.42,1.1541421356237311,0.07,0.24,0.0,0.07,0.70713161475214,0.029631343937910906,1.0154846866148857,1.2235465425395537,1.395310259000039,-0.17176371646048527
8,zigzag,0.35,12,1,sscrn_zigzag_tr0.35_d12_rep1_q8,sscrn_zigzag_tr0.35_d12_rep1,0.4146,1.0015374316105585,0.42,1.194142135623731,0.07,0.24,0.0,0.07,0.7191792688205784,0.028796723002435815,1.1426130058215491,1.2652307584779208,1.3449559650525,-0.07972520657457927
8,zigzag,0.35,12,2,sscrn_zigzag_tr0.35_d12_rep2_q8,sscrn_zigzag_tr0.35_d12_rep2,0.5116,1.2153688891156347,0.52,1.4658578643762692,0.08,0.24,0.0,0.08,0.6471391349611672,-0.003772694735593571,0.9360682005704535,1.2302435009423298,1.4046524566924807,-0.17440895575015092
8,zigzag,0.35,12,3,sscrn_zigzag_tr0.35_d12_rep3_q8,sscrn_zigzag_tr0.35_d12_rep3,0.5002,1.174888485064924,0.52,1.454142135623731,0.06,0.24,0.0,0.06,0.5769195998559272,0.013787177304247321,0.8839755371816964,1.1156549646848417,1.3184857437300803,-0.2028307790452386
8,zigzag,0.35,12,4,sscrn_zigzag_tr0.35_d12_rep4_q8,sscrn_zigzag_tr0.35_d12_rep4,0.4902,1.0868129583377413,0.55,1.422426406871193,0.05,0.23,0.0,0.05,0.6304815445971933,0.022098126237608137,0.9070569647358587,1.2395206618665269,1.2456313958163325,-0.006110733949805658
8,zigzag,0.35,12,5,sscrn_zigzag_tr0.35_d12_rep5_q8,sscrn_zigzag_tr0.35_d12_rep5,0.42,0.9100919338534647,0.42,1.0975735931288073,0.06,0.24,0.0,0.06,0.7176586465300057,-0.003599651101926105,0.4398205308469844,1.2173880294725985,1.3498367395310438,-0.13244871005844527
8,zigzag,0.35,12,6,sscrn_zigzag_tr0.35_d12_rep6_q8,sscrn_zigzag_tr0.35_d12_rep6,0.5082,1.1118555990248606,0.61,1.522426406871193,0.07,0.23,0.0,0.07,0.6895578127479054,-0.0018571557450104302,1.0223842947917128,1.323721074369997,1.3428374024921643,-0.019116328122167348
8,zigzag,0.35,12,7,sscrn_zigzag_tr0.35_d12_rep7_q8,sscrn_zigzag_tr0.35_d12_rep7,0.5004,1.1829355846673606,0.47,1.3092893218813453,0.08,0.25,0.0,0.08,0.5898859841100955,-0.0008687730564273449,0.9908881065207492,1.1403093388507772,1.4292467269256448,-0.2889373880748676
8,zigzag,0.35,34,0,sscrn_zigzag_tr0.35_d34_rep0_q8,sscrn_zigzag_tr0.35_d34_rep0,0.568,0.8877229729503303,0.81,1.8438477631085024,0.26,0.05,0.0,0.25,0.6644469601376706,0.011198682718428485,0.716314842846118,1.3722586109403188,1.8984654317533505,-0.5262068208130317
8,zigzag,0.35,34,1,sscrn_zigzag_tr0.35_d34_rep1_q8,sscrn_zigzag_tr0.35_d34_rep1,0.5444,0.778900014867678,0.74,1.5424264068711928,0.26,0.06,0.0,0.25,0.7580985336323571,-0.0072718042182936165,0.8765256886919398,1.5237773622735675,1.9066410047314293,-0.38286364245786175
8,zigzag,0.35,34,2,sscrn_zigzag_tr0.35_d34_rep2_q8,sscrn_zigzag_tr0.35_d34_rep2,0.5492,0.8279170855000256,0.78,1.7297056274847717,0.27,0.05,0.0,0.27,0.7537777974569672,-0.007831152525669715,0.9757951474082995,1.612650232459437,1.9405292135406462,-0.3278789810812093
8,zigzag,0.35,34,3,sscrn_zigzag_tr0.35_d34_rep3_q8,sscrn_zigzag_tr0.35_d34_rep3,0.5326,0.7537603179057111,0.72,1.5082842712474622,0.25,0.06,0.0,0.23,0.7215135125962885,-0.03460729647419174,0.9418482049076129,1.5013873390690142,1.8898455827435459,-0.38845824367453163
8,zigzag,0.35,34,4,sscrn_zigzag_tr0.35_d34_rep4_q8,sscrn_zigzag_tr0.35_d34_rep4,0.5152,0.7564127132398862,0.67,1.5214213562373096,0.26,0.06,0.0,0.24,0.7671889265519372,-0.039335378446811065,1.0768422109368017,1.5024904937823689,1.9044125167257675,-0.4019220229433986
8,zigzag,0.35,34,5,sscrn_zigzag_tr0.35_d34_rep5_q8,sscrn_zigzag_tr0.35_d34_rep5,0.5438000000000001,0.800444589153173,0.74,1.5989949493661169,0.27,0.06,0.0,0.26,0.7948742338096781,-0.003791411047120154,0.9793844249198495,1.5916846123981796,1.9124979464341545,-0.3208133340359749
8,zigzag,0.35,34,6,sscrn_zigzag_tr0.35_d34_rep6_q8,sscrn_zigzag_tr0.35_d34_rep6,0.5426,0.8186921071638201,0.76,1.6814213562373097,0.25,0.06,0.0,0.24,0.7593751715015344,-0.0012251257312824563,0.936213971531399,1.4958334952827872,1.9429492594763793,-0.4471157641935921
8,zigzag,0.35,34,7,sscrn_zigzag_tr0.35_d34_rep7_q8,sscrn_zigzag_tr0.35_d34_rep7,0.5574,0.8892037954092515,0.77,1.8569848480983502,0.24,0.05,0.0,0.23,0.771825783885961,-0.019935477438406138,0.8245146188633234,1.4422045957045633,1.885029558517966,-0.44282496281340267
16,circle,0.25,12,0,sscrn_circle_tr0.25_d12_rep0_q16,sscrn_circle_tr0.25_d12_rep0,0.38799999999999996,0.06596079608450436,0.37,0.06500005599463737,0.0,0.0,0.0,0.0,0.029887547653100015,-0.0002385802995146701,0.030759354362834224,0.21824132499107374,0.2616360463668442,-0.04339472137577044
16,circle,0.25,12,1,sscrn_circle_tr0.25_d12_rep1_q16,sscrn_circle_tr0.25_d12_rep1,0.3946,0.06952379903225356,0.39,0.07671578474717548,0.0,0.0,0.0,0.0,0.02779543750099182,-0.00047196523604925965,0.026573751736006554,0.21047811908037178,0.254496977570562,-0.044018858490190216
16,circle,0.25,12,2,sscrn_circle_tr0.25_d12_rep2_q16,sscrn_circle_tr0.25_d12_rep2,0.4054,0.06717938250563456,0.4,0.06523182901746538,0.0,0.0,0.0,0.0,0.026517707608550274,0.0002568376865470299,0.028611855418222445,0.20020534274002846,0.2589862225126913,-0.05878087977266286
16,circle,0.25,12,3,sscrn_circle_tr0.25_d12_rep3_q16,sscrn_circle_tr0.25_d12_rep3,0.39399999999999996,0.0661386858961961,0.39,0.06804487469418591,0.0,0.0,0.0,0.0,0.023687662238639936,-2.7043445590693715e-05,0.022926864306382574,0.19558107080268777,0.25618772377676496,-0.06060665297407719
16,circle,0.25,12,4,sscrn_circle_tr0.25_d12_rep4_q16,sscrn_circle_tr0.25_d12_rep4,0.415,0.07210808225754864,0.42,0.07694755777000349,0.0,0.0,0.0,0.0,0.025963885998696156,-0.0006644543678785629,0.028836455512518858,0.20331196257994064,0.259194222866353,-0.05588226028641238
